PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
     10075965	         -1	          0	   18500	    19	        99	                54	                   0	
     10076065	         -1	          0	   18600	    19	        98	                54	                   0	
     10076165	         -1	          0	   18700	    19	        99	                54	                   0	
     10076265	         -1	          0	   18800	    19	        98	                54	                   0	
     10076365	         -1	          0	   18900	    19	        98	                54	                   0	
     10076465	         -1	          0	   19000	    19	        99	                54	                   0	
     10076565	         -1	          0	   19100	    19	        99	                54	                   0	
     10076665	         -1	          0	   19200	    19	        98	                54	                   0	
     10076765	         -1	          0	   19300	    19	        99	                54	                   0	
     10076865	         -1	          0	   19400	    19	        98	                54	                   0	
     10076965	         -1	          0	   19500	    20	        98	                54	                   0	
     10077065	         -1	          0	   19600	    20	        98	                54	                   0	
     10077165	         -1	          0	   19700	    19	        98	                54	                   0	
     10077265	         -1	          0	   19800	    19	        98	                54	                   0	
     10077365	         -1	          0	   19900	    20	        99	                54	                   0	
     10077465	         -1	          0	   20000	    19	        99	                54	                   0	
     10077565	         -1	          0	   20100	    19	        98	                54	                   0	
     10077665	         -1	          0	   20200	    19	        98	                54	                   0	
     10077765	         -1	          0	   20300	    20	        99	                54	                   0	
     10077865	         -1	          0	   20400	    19	        99	                54	                   0	
     10077965	         -1	          0	   20500	    19	        98	                54	                   0	
     10078065	         -1	          0	   20600	    19	        98	                54	                   0	
     10078165	         -1	          0	   20700	    19	        99	                54	                   0	
     10078265	         -1	          0	   20800	    19	        99	                54	                   0	
     10078365	         -1	          0	   20900	    20	        99	                54	                   0	
     10078465	         -1	          0	   21000	    19	        98	                54	                   0	
     10078567	         -1	          0	   21100	    19	        99	                54	                   0	
     10078667	         -1	          0	   21200	    19	        98	                54	                   0	
     10078767	         -1	          0	   21300	    19	        98	                54	                   0	
     10078867	         -1	          0	   21400	    19	        98	                54	                   0	
     10078967	         -1	          0	   21500	    20	        98	                54	                   0	
     10079067	         -1	          0	   21600	    20	        99	                54	                   0	
     10079167	         -1	          0	   21700	    20	        98	                54	                   0	
     10079267	         -1	          0	   21800	    19	        98	                54	                   0	
     10079367	         -1	          0	   21900	    20	        98	                54	                   0	
     10079467	         -1	          0	   22000	    19	        99	                54	                   0	
     10079567	         -1	          0	   22100	    19	        99	                54	                   0	
     10079667	         -1	          0	   22200	    20	        98	                54	                   0	
     10079767	         -1	          0	   22300	    19	        98	                54	                   0	
     10079867	         -1	          0	   22400	    20	        98	                54	                   0	
     10079966	         -1	          0	   22500	    19	        98	                54	                   0	
     10080066	         -1	          0	   22600	    20	        99	                54	                   0	
     10080166	         -1	          0	   22700	    19	        98	                54	                   0	
     10080266	         -1	          0	   22800	    19	        98	                54	                   0	
     10080366	         -1	          0	   22900	    20	        99	                54	                   0	
     10080466	         -1	          0	   23000	    20	        98	                54	                   0	
     10080566	         -1	          0	   23100	    20	        98	                54	                   0	
     10080666	         -1	          0	   23200	    20	        98	                54	                   0	
     10080766	         -1	          0	   23300	    19	        98	                54	                   0	
     10080866	         -1	          0	   23400	    20	        99	                54	                   0	
     10080966	         -1	          0	   23500	    20	        98	                54	                   0	
     10081066	         -1	          0	   23600	    20	        99	                54	                   0	
     10081166	         -1	          0	   23700	    20	        98	                54	                   0	
     10081266	         -1	          0	   23800	    20	        99	                54	                   0	
     10081366	         -1	          0	   23900	    19	        98	                54	                   0	
     10081466	         -1	          0	   24000	    19	        99	                54	                   0	
     10081566	         -1	          0	   24100	    20	        98	                54	                   0	
     10081666	         -1	          0	   24200	    20	        98	                54	                   0	
     10081766	         -1	          0	   24300	    20	        98	                54	                   0	
     10081866	         -1	          0	   24400	    20	        98	                54	                   0	
     10081966	         -1	          0	   24500	    20	        99	                54	                   0	
     10082066	         -1	          0	   24600	    19	        98	                54	                   0	
     10082166	         -1	          0	   24700	    19	        98	                54	                   0	
     10082266	         -1	          0	   24800	    20	        99	                54	                   0	
     10082366	         -1	          0	   24900	    20	        99	                54	                   0	
     10082466	         -1	          0	   25000	    19	        98	                54	                   0	
