PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      9847701	         -1	          0	     600	     6	       124	                36	                   0	
      9847802	         -1	          0	     700	     7	       124	                36	                   0	
      9847901	         -1	          0	     800	     7	       123	                36	                   0	
      9848001	         -1	          0	     900	     8	       124	                37	                   0	
      9848101	         -1	          0	    1000	     8	       123	                37	                   0	
      9848202	         -1	          0	    1100	     8	       123	                37	                   0	
      9848301	         -1	          0	    1200	     8	       123	                38	                   0	
      9848399	         -1	          0	    1300	     9	       123	                38	                   0	
      9848499	         -1	          0	    1400	     9	       123	                39	                   0	
      9848599	         -1	          0	    1500	     9	       123	                39	                   0	
      9848699	         -1	          0	    1600	     9	       123	                39	                   0	
      9848799	         -1	          0	    1700	     9	       123	                40	                   0	
      9848899	         -1	          0	    1800	    10	       123	                40	                   0	
      9848999	         -1	          0	    1900	    11	       123	                40	                   0	
      9849099	         -1	          0	    2000	    10	       123	                41	                   0	
      9849199	         -1	          0	    2100	    10	       122	                41	                   0	
      9849299	         -1	          0	    2200	    10	       122	                41	                   0	
      9849399	         -1	          0	    2300	    10	       123	                42	                   0	
      9849499	         -1	          0	    2400	    11	       123	                42	                   0	
      9849599	         -1	          0	    2500	    11	       122	                42	                   0	
      9849699	         -1	          0	    2600	    11	       122	                42	                   0	
      9849799	         -1	          0	    2700	    11	       122	                43	                   0	
      9849899	         -1	          0	    2800	    11	       122	                43	                   0	
      9849999	         -1	          0	    2900	    12	       122	                43	                   0	
      9850099	         -1	          0	    3000	    12	       122	                44	                   0	
      9850199	         -1	          0	    3100	    12	       122	                44	                   0	
      9850299	         -1	          0	    3200	    12	       123	                44	                   0	
      9850399	         -1	          0	    3300	    12	       122	                44	                   0	
      9850499	         -1	          0	    3400	    12	       122	                44	                   0	
      9850599	         -1	          0	    3500	    13	       122	                45	                   0	
      9850699	         -1	          0	    3600	    13	       122	                45	                   0	
      9850799	         -1	          0	    3700	    13	       122	                45	                   0	
      9850899	         -1	          0	    3800	    13	       122	                45	                   0	
      9850999	         -1	          0	    3900	    13	       122	                45	                   0	
      9851099	         -1	          0	    4000	    13	       122	                46	                   0	
      9851199	         -1	          0	    4100	    13	       122	                46	                   0	
      9851299	         -1	          0	    4200	    14	       122	                46	                   0	
      9851399	         -1	          0	    4300	    14	       121	                46	                   0	
      9851499	         -1	          0	    4400	    14	       122	                46	                   0	
      9851599	         -1	          0	    4500	    14	       121	                46	                   0	
      9851699	         -1	          0	    4600	    14	       122	                47	                   0	
      9851799	         -1	          0	    4700	    14	       121	                47	                   0	
      9851899	         -1	          0	    4800	    14	       122	                47	                   0	
      9851999	         -1	          0	    4900	    15	       122	                47	                   0	
      9852099	         -1	          0	    5000	    14	       121	                47	                   0	
      9852199	         -1	          0	    5100	    15	       121	                47	                   0	
      9852299	         -1	          0	    5200	    15	       122	                47	                   0	
      9852399	         -1	          0	    5300	    15	       121	                48	                   0	
      9852499	         -1	          0	    5400	    15	       122	                48	                   0	
      9852599	         -1	          0	    5500	    16	       122	                48	                   0	
      9852699	         -1	          0	    5600	    15	       121	                48	                   0	
      9852799	         -1	          0	    5700	    16	       121	                48	                   0	
      9852899	         -1	          0	    5800	    16	       121	                48	                   0	
      9852999	         -1	          0	    5900	    16	       122	                48	                   0	
      9853099	         -1	          0	    6000	    16	       122	                48	                   0	
      9853199	         -1	          0	    6100	    16	       121	                49	                   0	
      9853299	         -1	          0	    6200	    16	       121	                49	                   0	
      9853399	         -1	          0	    6300	    16	       122	                49	                   0	
      9853499	         -1	          0	    6400	    17	       122	                49	                   0	
      9853599	         -1	          0	    6500	    17	       122	                49	                   0	
      9853699	         -1	          0	    6600	    17	       121	                49	                   0	
      9853798	         -1	          0	    6700	    17	       121	                49	                   0	
      9853898	         -1	          0	    6800	    17	       122	                49	                   0	
      9853998	         -1	          0	    6900	    17	       122	                49	                   0	
      9854098	         -1	          0	    7000	    17	       121	                49	                   0	
      9854198	         -1	          0	    7100	    18	       121	                50	                   0	
      9854298	         -1	          0	    7200	    17	       121	                50	                   0	
      9854398	         -1	          0	    7300	    18	       121	                50	                   0	
      9854498	         -1	          0	    7400	    17	       121	                50	                   0	
      9854598	         -1	          0	    7500	    18	       121	                50	                   0	
      9854698	         -1	          0	    7600	    18	       121	                50	                   0	
      9854798	         -1	          0	    7700	    18	       121	                50	                   0	
      9854898	         -1	          0	    7800	    18	       121	                50	                   0	
      9854998	         -1	          0	    7900	    18	       121	                50	                   0	
      9855098	         -1	          0	    8000	    18	       121	                50	                   0	
      9855198	         -1	          0	    8100	    18	       121	                50	                   0	
      9855298	         -1	          0	    8200	    18	       121	                51	                   0	
      9855398	         -1	          0	    8300	    19	       121	                51	                   0	
      9855498	         -1	          0	    8400	    18	       121	                51	                   0	
      9855598	         -1	          0	    8500	    19	       121	                51	                   0	
      9855698	         -1	          0	    8600	    19	       121	                51	                   0	
      9855798	         -1	          0	    8700	    19	       121	                51	                   0	
      9855898	         -1	          0	    8800	    19	       121	                51	                   0	
      9855998	         -1	          0	    8900	    19	       121	                51	                   0	
      9856098	         -1	          0	    9000	    19	       121	                51	                   0	
      9856198	         -1	          0	    9100	    19	       121	                51	                   0	
      9856298	         -1	          0	    9200	    19	       121	                51	                   0	
      9856398	         -1	          0	    9300	    19	       121	                51	                   0	
      9856498	         -1	          0	    9400	    19	       120	                51	                   0	
      9856598	         -1	          0	    9500	    19	       121	                51	                   0	
      9856698	         -1	          0	    9600	    19	       121	                51	                   0	
      9856798	         -1	          0	    9700	    19	       120	                52	                   0	
      9856898	         -1	          0	    9800	    19	       121	                52	                   0	
      9856998	         -1	          0	    9900	    20	       121	                52	                   0	
      9857098	         -1	          0	   10000	    20	       120	                52	                   0	
      9857198	         -1	          0	   10100	    20	       121	                52	                   0	
      9857298	         -1	          0	   10200	    20	       121	                52	                   0	
      9857398	         -1	          0	   10300	    20	       120	                52	                   0	
      9857498	         -1	          0	   10400	    20	       120	                52	                   0	
      9857598	         -1	          0	   10500	    20	       120	                52	                   0	
      9857698	         -1	          0	   10600	    20	       120	                52	                   0	
      9857798	         -1	          0	   10700	    20	       120	                52	                   0	
      9857898	         -1	          0	   10800	    20	       120	                52	                   0	
      9857998	         -1	          0	   10900	    20	       121	                52	                   0	
      9858098	         -1	          0	   11000	    20	       120	                52	                   0	
      9858198	         -1	          0	   11100	    20	       120	                52	                   0	
      9858298	         -1	          0	   11200	    20	       120	                52	                   0	
      9858395	         -1	          0	   11300	    20	       120	                52	                   0	
      9858495	         -1	          0	   11400	    20	       121	                52	                   0	
      9858595	         -1	          0	   11500	    21	       120	                52	                   0	
      9858695	         -1	          0	   11600	    21	       120	                52	                   0	
      9858795	         -1	          0	   11700	    20	       120	                52	                   0	
      9858895	         -1	          0	   11800	    20	       120	                53	                   0	
      9858995	         -1	          0	   11900	    21	       121	                53	                   0	
      9859095	         -1	          0	   12000	    21	       120	                53	                   0	
      9859195	         -1	          0	   12100	    20	       120	                53	                   0	
      9859295	         -1	          0	   12200	    20	       120	                53	                   0	
      9859395	         -1	          0	   12300	    21	       120	                53	                   0	
      9859495	         -1	          0	   12400	    21	       120	                53	                   0	
      9859595	         -1	          0	   12500	    21	       120	                53	                   0	
      9859695	         -1	          0	   12600	    21	       120	                53	                   0	
      9859794	         -1	          0	   12700	    21	       120	                53	                   0	
      9859894	         -1	          0	   12800	    21	       121	                53	                   0	
      9859994	         -1	          0	   12900	    21	       120	                53	                   0	
      9860094	         -1	          0	   13000	    21	       120	                53	                   0	
      9860194	         -1	          0	   13100	    21	       120	                53	                   0	
      9860294	         -1	          0	   13200	    21	       120	                53	                   0	
      9860394	         -1	          0	   13300	    20	       120	                53	                   0	
      9860494	         -1	          0	   13400	    21	       120	                53	                   0	
      9860594	         -1	          0	   13500	    21	       120	                53	                   0	
      9860694	         -1	          0	   13600	    21	       120	                53	                   0	
      9860794	         -1	          0	   13700	    21	       120	                53	                   0	
      9860894	         -1	          0	   13800	    21	       120	                53	                   0	
      9860994	         -1	          0	   13900	    21	       120	                53	                   0	
      9861094	         -1	          0	   14000	    21	       120	                53	                   0	
      9861194	         -1	          0	   14100	    21	       120	                53	                   0	
      9861294	         -1	          0	   14200	    21	       120	                53	                   0	
      9861394	         -1	          0	   14300	    21	       120	                53	                   0	
      9861494	         -1	          0	   14400	    21	       120	                53	                   0	
      9861594	         -1	          0	   14500	    21	       120	                53	                   0	
      9861694	         -1	          0	   14600	    21	       120	                54	                   0	
      9861794	         -1	          0	   14700	    22	       120	                53	                   0	
      9861894	         -1	          0	   14800	    21	       120	                53	                   0	
      9861994	         -1	          0	   14900	    21	       120	                53	                   0	
      9862094	         -1	          0	   15000	    21	       120	                53	                   0	
      9862194	         -1	          0	   15100	    21	       120	                53	                   0	
      9862294	         -1	          0	   15200	    22	       120	                54	                   0	
      9862394	         -1	          0	   15300	    22	       120	                54	                   0	
      9862494	         -1	          0	   15400	    21	       120	                54	                   0	
      9862594	         -1	          0	   15500	    21	       120	                54	                   0	
      9862694	         -1	          0	   15600	    21	       120	                54	                   0	
      9862794	         -1	          0	   15700	    21	       120	                54	                   0	
      9862894	         -1	          0	   15800	    22	       120	                54	                   0	
      9862994	         -1	          0	   15900	    21	       120	                54	                   0	
      9863094	         -1	          0	   16000	    22	       120	                54	                   0	
      9863194	         -1	          0	   16100	    22	       120	                54	                   0	
      9863294	         -1	          0	   16200	    22	       120	                54	                   0	
      9863394	         -1	          0	   16300	    21	       120	                54	                   0	
      9863494	         -1	          0	   16400	    22	       120	                54	                   0	
      9863594	         -1	          0	   16500	    22	       120	                54	                   0	
      9863694	         -1	          0	   16600	    22	       120	                54	                   0	
      9863794	         -1	          0	   16700	    22	       120	                54	                   0	
      9863894	         -1	          0	   16800	    22	       120	                54	                   0	
      9863994	         -1	          0	   16900	    22	       120	                54	                   0	
      9864094	         -1	          0	   17000	    22	       120	                54	                   0	
      9864194	         -1	          0	   17100	    22	       120	                54	                   0	
      9864294	         -1	          0	   17200	    22	       120	                54	                   0	
      9864394	         -1	          0	   17300	    22	       119	                54	                   0	
      9864494	         -1	          0	   17400	    21	       120	                54	                   0	
      9864594	         -1	          0	   17500	    22	       120	                54	                   0	
      9864694	         -1	          0	   17600	    22	       120	                54	                   0	
      9864794	         -1	          0	   17700	    22	       119	                54	                   0	
      9864894	         -1	          0	   17800	    22	       120	                54	                   0	
      9864994	         -1	          0	   17900	    22	       119	                54	                   0	
      9865094	         -1	          0	   18000	    22	       120	                54	                   0	
      9865194	         -1	          0	   18100	    22	       120	                54	                   0	
      9865294	         -1	          0	   18200	    22	       120	                54	                   0	
      9865394	         -1	          0	   18300	    22	       120	                54	                   0	
      9865494	         -1	          0	   18400	    22	       120	                54	                   0	
      9865594	         -1	          0	   18500	    22	       119	                54	                   0	
      9865693	         -1	          0	   18600	    22	       119	                54	                   0	
      9865793	         -1	          0	   18700	    22	       120	                54	                   0	
      9865893	         -1	          0	   18800	    23	       120	                54	                   0	
      9865993	         -1	          0	   18900	    22	       120	                54	                   0	
      9866093	         -1	          0	   19000	    22	       119	                54	                   0	
      9866193	         -1	          0	   19100	    22	       120	                54	                   0	
      9866293	         -1	          0	   19200	    22	       120	                54	                   0	
      9866393	         -1	          0	   19300	    22	       119	                54	                   0	
      9866493	         -1	          0	   19400	    22	       120	                54	                   0	
      9866593	         -1	          0	   19500	    22	       119	                54	                   0	
      9866693	         -1	          0	   19600	    22	       120	                54	                   0	
      9866793	         -1	          0	   19700	    22	       120	                54	                   0	
      9866893	         -1	          0	   19800	    22	       120	                54	                   0	
      9866993	         -1	          0	   19900	    22	       119	                54	                   0	
      9867093	         -1	          0	   20000	    21	       120	                54	                   0	
      9867193	         -1	          0	   20100	    22	       120	                54	                   0	
      9867293	         -1	          0	   20200	    22	       120	                54	                   0	
      9867393	         -1	          0	   20300	    22	       119	                54	                   0	
      9867493	         -1	          0	   20400	    22	       119	                54	                   0	
      9867593	         -1	          0	   20500	    22	       120	                54	                   0	
      9867693	         -1	          0	   20600	    22	       120	                54	                   0	
      9867793	         -1	          0	   20700	    22	       120	                54	                   0	
      9867893	         -1	          0	   20800	    22	       120	                54	                   0	
      9867993	         -1	          0	   20900	    22	       119	                54	                   0	
      9868093	         -1	          0	   21000	    22	       120	                54	                   0	
      9868193	         -1	          0	   21100	    22	       119	                54	                   0	
      9868293	         -1	          0	   21200	    22	       119	                54	                   0	
      9868398	         -1	          0	   21300	    22	       120	                54	                   0	
      9868498	         -1	          0	   21400	    22	       120	                54	                   0	
      9868598	         -1	          0	   21500	    22	       119	                54	                   0	
      9868698	         -1	          0	   21600	    22	       119	                55	                   0	
