PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      9741019	         -1	          0	     100	     3	       147	                34	                   0	
      9741119	         -1	          0	     200	     5	       146	                34	                   0	
      9741219	         -1	          0	     300	     6	       146	                34	                   0	
      9741319	         -1	          0	     400	     6	       146	                34	                   0	
      9741419	         -1	          0	     500	     6	       146	                35	                   0	
      9741519	         -1	          0	     600	     7	       145	                35	                   0	
      9741619	         -1	          0	     700	     8	       145	                35	                   0	
      9741719	         -1	          0	     800	     8	       145	                36	                   0	
      9741819	         -1	          0	     900	     9	       145	                36	                   0	
      9741919	         -1	          0	    1000	     9	       144	                37	                   0	
      9742019	         -1	          0	    1100	     9	       144	                37	                   0	
      9742119	         -1	          0	    1200	     9	       144	                37	                   0	
      9742219	         -1	          0	    1300	    10	       144	                38	                   0	
      9742319	         -1	          0	    1400	    10	       144	                38	                   0	
      9742419	         -1	          0	    1500	    10	       144	                39	                   0	
      9742519	         -1	          0	    1600	    10	       143	                39	                   0	
      9742619	         -1	          0	    1700	    10	       144	                40	                   0	
      9742719	         -1	          0	    1800	    10	       144	                40	                   0	
      9742819	         -1	          0	    1900	    11	       143	                41	                   0	
      9742919	         -1	          0	    2000	    11	       143	                41	                   0	
      9743019	         -1	          0	    2100	    11	       143	                41	                   0	
      9743119	         -1	          0	    2200	    11	       143	                42	                   0	
      9743219	         -1	          0	    2300	    11	       143	                42	                   0	
      9743319	         -1	          0	    2400	    11	       143	                42	                   0	
      9743419	         -1	          0	    2500	    11	       143	                43	                   0	
      9743519	         -1	          0	    2600	    11	       143	                43	                   0	
      9743619	         -1	          0	    2700	    11	       143	                43	                   0	
      9743718	         -1	          0	    2800	    11	       143	                44	                   0	
      9743818	         -1	          0	    2900	    11	       143	                44	                   0	
      9743918	         -1	          0	    3000	    12	       143	                44	                   0	
      9744018	         -1	          0	    3100	    12	       143	                45	                   0	
      9744118	         -1	          0	    3200	    12	       142	                45	                   0	
      9744218	         -1	          0	    3300	    12	       142	                45	                   0	
      9744318	         -1	          0	    3400	    12	       142	                45	                   0	
      9744418	         -1	          0	    3500	    12	       143	                46	                   0	
      9744518	         -1	          0	    3600	    12	       142	                46	                   0	
      9744618	         -1	          0	    3700	    12	       142	                46	                   0	
      9744718	         -1	          0	    3800	    12	       142	                46	                   0	
      9744818	         -1	          0	    3900	    12	       142	                47	                   0	
      9744918	         -1	          0	    4000	    13	       142	                47	                   0	
      9745018	         -1	          0	    4100	    13	       142	                47	                   0	
      9745118	         -1	          0	    4200	    13	       142	                47	                   0	
      9745218	         -1	          0	    4300	    12	       142	                47	                   0	
      9745318	         -1	          0	    4400	    13	       142	                48	                   0	
      9745418	         -1	          0	    4500	    13	       142	                48	                   0	
      9745518	         -1	          0	    4600	    13	       142	                48	                   0	
      9745618	         -1	          0	    4700	    13	       141	                48	                   0	
      9745718	         -1	          0	    4800	    13	       142	                48	                   0	
      9745818	         -1	          0	    4900	    13	       142	                49	                   0	
      9745918	         -1	          0	    5000	    13	       141	                49	                   0	
      9746018	         -1	          0	    5100	    13	       142	                49	                   0	
      9746118	         -1	          0	    5200	    14	       141	                49	                   0	
      9746218	         -1	          0	    5300	    13	       142	                49	                   0	
      9746318	         -1	          0	    5400	    13	       141	                49	                   0	
      9746418	         -1	          0	    5500	    14	       142	                50	                   0	
      9746518	         -1	          0	    5600	    13	       141	                50	                   0	
      9746618	         -1	          0	    5700	    13	       141	                50	                   0	
      9746718	         -1	          0	    5800	    14	       142	                50	                   0	
      9746818	         -1	          0	    5900	    13	       142	                50	                   0	
      9746918	         -1	          0	    6000	    14	       141	                50	                   0	
      9747018	         -1	          0	    6100	    14	       141	                50	                   0	
      9747118	         -1	          0	    6200	    14	       141	                50	                   0	
      9747218	         -1	          0	    6300	    14	       141	                50	                   0	
      9747318	         -1	          0	    6400	    14	       141	                51	                   0	
      9747418	         -1	          0	    6500	    14	       141	                51	                   0	
      9747518	         -1	          0	    6600	    14	       141	                51	                   0	
      9747618	         -1	          0	    6700	    14	       141	                51	                   0	
      9747718	         -1	          0	    6800	    14	       141	                51	                   0	
      9747818	         -1	          0	    6900	    14	       141	                51	                   0	
      9747918	         -1	          0	    7000	    14	       141	                51	                   0	
      9748018	         -1	          0	    7100	    14	       141	                51	                   0	
      9748118	         -1	          0	    7200	    14	       141	                51	                   0	
      9748218	         -1	          0	    7300	    14	       141	                51	                   0	
      9748318	         -1	          0	    7400	    14	       141	                52	                   0	
      9748416	         -1	          0	    7500	    14	       141	                52	                   0	
      9748516	         -1	          0	    7600	    14	       141	                52	                   0	
      9748616	         -1	          0	    7700	    14	       140	                52	                   0	
      9748716	         -1	          0	    7800	    14	       141	                52	                   0	
      9748816	         -1	          0	    7900	    14	       140	                52	                   0	
      9748916	         -1	          0	    8000	    14	       141	                52	                   0	
      9749016	         -1	          0	    8100	    14	       141	                52	                   0	
      9749116	         -1	          0	    8200	    15	       141	                52	                   0	
      9749216	         -1	          0	    8300	    14	       141	                52	                   0	
      9749316	         -1	          0	    8400	    15	       141	                52	                   0	
      9749416	         -1	          0	    8500	    14	       141	                52	                   0	
      9749516	         -1	          0	    8600	    15	       140	                52	                   0	
      9749615	         -1	          0	    8700	    15	       141	                52	                   0	
      9749715	         -1	          0	    8800	    15	       140	                53	                   0	
      9749815	         -1	          0	    8900	    15	       141	                52	                   0	
      9749915	         -1	          0	    9000	    15	       140	                53	                   0	
      9750015	         -1	          0	    9100	    15	       140	                53	                   0	
      9750115	         -1	          0	    9200	    15	       140	                53	                   0	
      9750215	         -1	          0	    9300	    15	       141	                53	                   0	
      9750315	         -1	          0	    9400	    15	       140	                53	                   0	
      9750415	         -1	          0	    9500	    15	       141	                53	                   0	
      9750515	         -1	          0	    9600	    15	       140	                53	                   0	
      9750615	         -1	          0	    9700	    15	       140	                53	                   0	
      9750715	         -1	          0	    9800	    15	       140	                53	                   0	
      9750815	         -1	          0	    9900	    15	       140	                53	                   0	
      9750915	         -1	          0	   10000	    15	       140	                53	                   0	
      9751015	         -1	          0	   10100	    15	       140	                53	                   0	
      9751115	         -1	          0	   10200	    15	       140	                53	                   0	
      9751215	         -1	          0	   10300	    15	       140	                53	                   0	
      9751315	         -1	          0	   10400	    15	       140	                53	                   0	
      9751415	         -1	          0	   10500	    15	       140	                53	                   0	
      9751515	         -1	          0	   10600	    15	       140	                53	                   0	
      9751615	         -1	          0	   10700	    15	       140	                53	                   0	
      9751715	         -1	          0	   10800	    15	       140	                53	                   0	
      9751815	         -1	          0	   10900	    15	       140	                53	                   0	
      9751915	         -1	          0	   11000	    15	       140	                53	                   0	
      9752015	         -1	          0	   11100	    15	       140	                53	                   0	
      9752115	         -1	          0	   11200	    15	       140	                53	                   0	
      9752215	         -1	          0	   11300	    15	       140	                53	                   0	
      9752315	         -1	          0	   11400	    15	       140	                54	                   0	
      9752415	         -1	          0	   11500	    15	       140	                54	                   0	
      9752515	         -1	          0	   11600	    15	       140	                54	                   0	
      9752615	         -1	          0	   11700	    15	       140	                54	                   0	
      9752715	         -1	          0	   11800	    15	       140	                54	                   0	
      9752815	         -1	          0	   11900	    15	       140	                54	                   0	
      9752915	         -1	          0	   12000	    15	       140	                54	                   0	
      9753015	         -1	          0	   12100	    15	       140	                54	                   0	
      9753115	         -1	          0	   12200	    15	       140	                54	                   0	
      9753215	         -1	          0	   12300	    15	       140	                54	                   0	
      9753315	         -1	          0	   12400	    15	       140	                54	                   0	
      9753415	         -1	          0	   12500	    15	       140	                54	                   0	
      9753515	         -1	          0	   12600	    15	       140	                54	                   0	
      9753615	         -1	          0	   12700	    15	       140	                54	                   0	
      9753715	         -1	          0	   12800	    15	       140	                54	                   0	
      9753815	         -1	          0	   12900	    15	       140	                54	                   0	
      9753915	         -1	          0	   13000	    15	       140	                54	                   0	
      9754015	         -1	          0	   13100	    15	       140	                54	                   0	
      9754115	         -1	          0	   13200	    15	       140	                54	                   0	
      9754215	         -1	          0	   13300	    15	       140	                54	                   0	
      9754315	         -1	          0	   13400	    15	       140	                54	                   0	
      9754415	         -1	          0	   13500	    15	       140	                54	                   0	
      9754515	         -1	          0	   13600	    15	       140	                54	                   0	
      9754615	         -1	          0	   13700	    15	       140	                54	                   0	
      9754715	         -1	          0	   13800	    15	       140	                54	                   0	
      9754815	         -1	          0	   13900	    15	       139	                54	                   0	
      9754915	         -1	          0	   14000	    15	       140	                54	                   0	
      9755015	         -1	          0	   14100	    15	       140	                54	                   0	
      9755115	         -1	          0	   14200	    15	       140	                54	                   0	
      9755215	         -1	          0	   14300	    15	       140	                54	                   0	
      9755315	         -1	          0	   14400	    15	       139	                54	                   0	
      9755415	         -1	          0	   14500	    15	       140	                54	                   0	
      9755514	         -1	          0	   14600	    15	       140	                54	                   0	
      9755614	         -1	          0	   14700	    15	       139	                54	                   0	
      9755715	         -1	          0	   14800	    15	       140	                54	                   0	
      9755814	         -1	          0	   14900	    15	       140	                54	                   0	
      9755914	         -1	          0	   15000	    15	       139	                54	                   0	
      9756014	         -1	          0	   15100	    15	       140	                54	                   0	
      9756114	         -1	          0	   15200	    15	       140	                54	                   0	
      9756214	         -1	          0	   15300	    15	       139	                54	                   0	
      9756314	         -1	          0	   15400	    15	       140	                54	                   0	
      9756414	         -1	          0	   15500	    15	       139	                54	                   0	
      9756514	         -1	          0	   15600	    15	       139	                54	                   0	
      9756614	         -1	          0	   15700	    15	       140	                54	                   0	
      9756714	         -1	          0	   15800	    15	       140	                54	                   0	
      9756814	         -1	          0	   15900	    15	       140	                54	                   0	
      9756914	         -1	          0	   16000	    15	       139	                54	                   0	
      9757014	         -1	          0	   16100	    15	       139	                54	                   0	
      9757114	         -1	          0	   16200	    15	       140	                55	                   0	
      9757214	         -1	          0	   16300	    15	       140	                54	                   0	
      9757314	         -1	          0	   16400	    15	       140	                54	                   0	
      9757414	         -1	          0	   16500	    16	       140	                55	                   0	
      9757514	         -1	          0	   16600	    15	       139	                54	                   0	
      9757614	         -1	          0	   16700	    15	       140	                54	                   0	
      9757714	         -1	          0	   16800	    15	       140	                55	                   0	
      9757814	         -1	          0	   16900	    15	       139	                54	                   0	
      9757914	         -1	          0	   17000	    15	       139	                55	                   0	
      9758014	         -1	          0	   17100	    14	       140	                54	                   0	
      9758114	         -1	          0	   17200	    15	       140	                55	                   0	
      9758214	         -1	          0	   17300	    15	       140	                55	                   0	
      9758314	         -1	          0	   17400	    15	       139	                55	                   0	
      9758414	         -1	          0	   17500	    15	       140	                55	                   0	
      9758515	         -1	          0	   17600	    15	       140	                55	                   0	
      9758615	         -1	          0	   17700	    15	       140	                55	                   0	
      9758715	         -1	          0	   17800	    15	       140	                55	                   0	
      9758815	         -1	          0	   17900	    15	       139	                55	                   0	
      9758915	         -1	          0	   18000	    15	       140	                55	                   0	
      9759015	         -1	          0	   18100	    15	       139	                55	                   0	
      9759115	         -1	          0	   18200	    15	       140	                55	                   0	
      9759215	         -1	          0	   18300	    15	       139	                55	                   0	
      9759315	         -1	          0	   18400	    15	       140	                55	                   0	
      9759415	         -1	          0	   18500	    15	       139	                55	                   0	
      9759515	         -1	          0	   18600	    15	       140	                55	                   0	
      9759615	         -1	          0	   18700	    15	       140	                55	                   0	
      9759715	         -1	          0	   18800	    15	       139	                55	                   0	
      9759815	         -1	          0	   18900	    15	       140	                55	                   0	
      9759915	         -1	          0	   19000	    15	       140	                55	                   0	
      9760015	         -1	          0	   19100	    15	       140	                55	                   0	
      9760115	         -1	          0	   19200	    15	       139	                55	                   0	
      9760215	         -1	          0	   19300	    15	       140	                55	                   0	
      9760315	         -1	          0	   19400	    15	       139	                55	                   0	
      9760415	         -1	          0	   19500	    15	       139	                55	                   0	
      9760515	         -1	          0	   19600	    15	       139	                55	                   0	
      9760615	         -1	          0	   19700	    15	       139	                55	                   0	
