PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      4703999	         -1	          0	    4600	     9	        99	                48	                   0	
      4704099	         -1	          0	    4700	     9	        99	                48	                   0	
      4704199	         -1	          0	    4800	     9	        99	                48	                   0	
      4704303	         -1	          0	    4900	     9	       100	                48	                   0	
      4704403	         -1	          0	    5000	     9	        99	                49	                   0	
      4704503	         -1	          0	    5100	     9	        99	                49	                   0	
      4704603	         -1	          0	    5200	    10	        99	                49	                   0	
      4704703	         -1	          0	    5300	    10	        99	                49	                   0	
      4704803	         -1	          0	    5400	    10	        99	                49	                   0	
      4704903	         -1	          0	    5500	    10	        99	                49	                   0	
      4705003	         -1	          0	    5600	    10	       100	                49	                   0	
      4705103	         -1	          0	    5700	    10	       100	                49	                   0	
      4705203	         -1	          0	    5800	    10	        99	                50	                   0	
      4705303	         -1	          0	    5900	    10	        99	                50	                   0	
      4705403	         -1	          0	    6000	    10	       100	                50	                   0	
      4705503	         -1	          0	    6100	    10	        99	                50	                   0	
      4705603	         -1	          0	    6200	    10	       100	                50	                   0	
      4705703	         -1	          0	    6300	    10	        99	                50	                   0	
      4705803	         -1	          0	    6400	    10	        99	                50	                   0	
      4705903	         -1	          0	    6500	    11	        99	                50	                   0	
      4706003	         -1	          0	    6600	    10	        99	                50	                   0	
      4706103	         -1	          0	    6700	    11	        99	                50	                   0	
      4706203	         -1	          0	    6800	    11	        99	                51	                   0	
      4706303	         -1	          0	    6900	    11	        99	                51	                   0	
      4706403	         -1	          0	    7000	    11	        99	                51	                   0	
      4706503	         -1	          0	    7100	    11	       100	                51	                   0	
      4706602	         -1	          0	    7200	    10	        99	                51	                   0	
      4706702	         -1	          0	    7300	    11	        99	                51	                   0	
      4706803	         -1	          0	    7400	    11	        99	                51	                   0	
      4706902	         -1	          0	    7500	    11	        99	                51	                   0	
      4707002	         -1	          0	    7600	    11	        99	                51	                   0	
      4707102	         -1	          0	    7700	    11	        99	                51	                   0	
      4707202	         -1	          0	    7800	    11	        99	                51	                   0	
      4707302	         -1	          0	    7900	    11	        99	                51	                   0	
      4707402	         -1	          0	    8000	    11	        99	                52	                   0	
      4707502	         -1	          0	    8100	    11	        99	                52	                   0	
      4707602	         -1	          0	    8200	    11	        99	                52	                   0	
      4707702	         -1	          0	    8300	    11	        99	                52	                   0	
      4707802	         -1	          0	    8400	    11	        99	                52	                   0	
      4707902	         -1	          0	    8500	    11	        99	                52	                   0	
      4708002	         -1	          0	    8600	    11	        99	                52	                   0	
      4708102	         -1	          0	    8700	    11	        99	                52	                   0	
      4708202	         -1	          0	    8800	    12	        99	                52	                   0	
      4708302	         -1	          0	    8900	    12	        99	                52	                   0	
      4708402	         -1	          0	    9000	    12	        99	                52	                   0	
      4708502	         -1	          0	    9100	    11	        99	                52	                   0	
      4708602	         -1	          0	    9200	    11	        99	                52	                   0	
      4708702	         -1	          0	    9300	    11	        99	                52	                   0	
      4708867	         -1	          0	    9400	    11	        99	                52	                   0	
      4708902	         -1	          0	    9500	    11	        99	                53	                   0	
      4709002	         -1	          0	    9600	    12	        99	                52	                   0	
      4709102	         -1	          0	    9700	    12	        99	                53	                   0	
      4709202	         -1	          0	    9800	    11	        99	                53	                   0	
      4709302	         -1	          0	    9900	    12	        99	                53	                   0	
      4709402	         -1	          0	   10000	    12	        99	                53	                   0	
      4709502	         -1	          0	   10100	    12	        99	                53	                   0	
      4709602	         -1	          0	   10200	    12	        99	                53	                   0	
      4709702	         -1	          0	   10300	    12	        99	                53	                   0	
      4709802	         -1	          0	   10400	    12	        99	                53	                   0	
      4709902	         -1	          0	   10500	    12	        99	                53	                   0	
      4710002	         -1	          0	   10600	    12	        99	                53	                   0	
      4710102	         -1	          0	   10700	    12	        99	                53	                   0	
      4710202	         -1	          0	   10800	    12	        99	                53	                   0	
      4710302	         -1	          0	   10900	    12	        99	                53	                   0	
      4710402	         -1	          0	   11000	    12	        99	                53	                   0	
      4710502	         -1	          0	   11100	    12	        99	                53	                   0	
      4710602	         -1	          0	   11200	    12	        99	                53	                   0	
      4710702	         -1	          0	   11300	    12	        99	                53	                   0	
      4710802	         -1	          0	   11400	    12	        99	                53	                   0	
      4710902	         -1	          0	   11500	    12	        99	                53	                   0	
      4711002	         -1	          0	   11600	    12	        99	                53	                   0	
      4711102	         -1	          0	   11700	    12	        99	                53	                   0	
      4711202	         -1	          0	   11800	    12	        99	                53	                   0	
