TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
 10010892	  18.57858	       -83	         116	            0	                 0	          0	
 10010942	  18.59342	       -83	         115	            0	                 0	          0	
 10010992	  18.81644	       -85	         116	            0	                 0	          0	
 10011042	  19.22787	       -85	         119	            0	                 0	          0	
 10011092	  19.33037	       -84	         118	            0	                 0	          0	
 10011142	   19.0417	       -83	         117	            0	                 0	          0	
 10011192	  18.68995	       -82	         115	            0	                 0	          0	
 10011242	  18.71048	       -82	         115	            0	                 0	          0	
 10011292	  18.93547	       -83	         116	            0	                 0	          0	
 10011342	   19.1316	       -84	         115	            0	                 0	          0	
 10011392	  19.11332	       -83	         115	            0	                 0	          0	
 10011442	   18.9965	       -84	         117	            0	                 0	          0	
 10011492	  19.12152	       -85	         117	            0	                 0	          0	
 10011542	  19.43924	       -83	         117	            0	                 0	          0	
 10011592	  19.10661	       -82	         116	            0	                 0	          0	
 10011642	  19.04172	       -83	         117	            0	                 0	          0	
 10011692	   19.4031	       -84	         117	            0	                 0	          0	
 10011742	   19.0074	       -84	         117	            0	                 0	          0	
 10011792	  18.85417	       -84	         117	            0	                 0	          0	
 10011842	  18.69066	       -84	         115	            0	                 0	          0	
 10011892	  18.19487	       -83	         114	            0	                 0	          0	
 10011942	  18.35533	       -83	         115	            0	                 0	          0	
 10011992	   18.7649	       -83	         115	            0	                 0	          0	
 10012042	  18.60452	       -83	         114	            0	                 0	          0	
 10012092	  18.62488	       -83	         115	            0	                 0	          0	
 10012142	   18.7112	       -83	         116	            0	                 0	          0	
 10012192	   19.0955	       -84	         117	            0	                 0	          0	
 10012242	  19.52167	       -84	         118	            0	                 0	          0	
 10012292	  19.25778	       -84	         117	            0	                 0	          0	
 10012342	  19.04367	       -83	         115	            0	                 0	          0	
 10012392	  18.87577	       -84	         114	            0	                 0	          0	
 10012442	  18.49488	       -84	         114	            0	                 0	          0	
 10012492	   18.4453	       -84	         114	            0	                 0	          0	
 10012542	  18.78076	       -84	         114	            0	                 0	          0	
 10012592	  18.97441	       -84	         116	            0	                 0	          0	
 10012642	   19.3682	       -84	         120	            0	                 0	          0	
 10012692	  19.52042	       -84	         120	            0	                 0	          0	
 10012742	  19.21046	       -85	         118	            0	                 0	          0	
 10012792	  19.24724	       -85	         118	            0	                 0	          0	
 10012842	  19.05295	       -84	         116	            0	                 0	          0	
 10012892	  18.91962	       -84	         116	            0	                 0	          0	
 10012942	   19.0378	       -84	         116	            0	                 0	          0	
 10012992	  19.06567	       -84	         116	            0	                 0	          0	
 10013042	  19.13944	       -84	         117	            0	                 0	          0	
 10013092	  18.97625	       -84	         117	            0	                 0	          0	
 10013142	  18.81343	       -83	         116	            0	                 0	          0	
 10013192	  18.58772	       -83	         114	            0	                 0	          0	
 10013242	  18.42537	       -84	         113	            0	                 0	          0	
 10013292	  18.74179	       -84	         115	            0	                 0	          0	
 10013342	  18.85556	       -85	         115	            0	                 0	          0	
 10013392	  18.80889	       -85	         115	            0	                 0	          0	
 10013442	  18.88081	       -84	         117	            0	                 0	          0	
 10013492	  18.99405	       -83	         119	            0	                 0	          0	
 10013542	  19.00283	       -83	         119	            0	                 0	          0	
 10013592	  18.83302	       -82	         117	            0	                 0	          0	
 10013642	  18.26912	       -83	         114	            0	                 0	          0	
 10013692	  18.39992	       -83	         113	            0	                 0	          0	
 10013742	  19.05438	       -84	         116	            0	                 0	          0	
 10013792	  18.60923	       -84	         116	            0	                 0	          0	
 10013842	  18.55356	       -83	         116	            0	                 0	          0	
 10013892	  19.04416	       -82	         117	            0	                 0	          0	
 10013942	  18.77859	       -83	         117	            0	                 0	          0	
