TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  4667542	  7.754726	      -138	         107	            0	                 0	          0	
  4667592	  7.422933	      -136	         100	            0	                 0	          0	
  4667642	  7.143651	      -135	          98	            0	                 0	          0	
  4667692	  7.188409	      -135	         105	            0	                 0	          0	
  4667742	  7.341667	      -135	         101	            0	                 0	          0	
  4667792	  7.632427	      -136	         100	            0	                 0	          0	
  4667842	  7.504038	      -138	         102	            0	                 0	          0	
  4667892	  7.427308	      -137	         103	            0	                 0	          0	
  4667942	  7.540891	      -137	         106	            0	                 0	          0	
  4667992	  7.432178	      -134	         104	            0	                 0	          0	
  4668042	  7.758768	      -132	         107	            0	                 0	          0	
  4668092	  7.560456	      -134	         104	            0	                 0	          0	
  4668142	  7.183933	      -134	         100	            0	                 0	          0	
  4668192	  7.358979	      -135	         101	            0	                 0	          0	
  4668242	  7.092956	      -135	          98	            0	                 0	          0	
  4668292	  7.261896	      -134	         107	            0	                 0	          0	
  4668342	  7.550588	      -134	         106	            0	                 0	          0	
  4668392	  7.415234	      -136	         104	            0	                 0	          0	
  4668442	  7.242775	      -138	         100	            0	                 0	          0	
  4668492	   7.44949	      -136	         101	            0	                 0	          0	
  4668542	  7.654096	      -135	         114	            0	                 0	          0	
  4668592	  6.909939	      -133	         107	            0	                 0	          0	
  4668642	  6.953578	      -134	          98	            0	                 0	          0	
  4668692	  7.225196	      -137	          97	            0	                 0	          0	
  4668742	  7.344459	      -135	          99	            0	                 0	          0	
  4668792	   7.51391	      -134	         106	            0	                 0	          0	
  4668842	  7.456697	      -134	         106	            0	                 0	          0	
  4668892	  7.298321	      -135	         107	            0	                 0	          0	
  4668942	  7.486947	      -135	         111	            0	                 0	          0	
  4668992	  7.365804	      -135	         106	            0	                 0	          0	
  4669042	  7.411513	      -134	         104	            0	                 0	          0	
  4669092	  7.811812	      -135	         108	            0	                 0	          0	
  4669142	  7.909839	      -135	         109	            0	                 0	          0	
  4669192	  7.494442	      -136	         105	            0	                 0	          0	
  4669242	  7.303085	      -136	         101	            0	                 0	          0	
  4669292	  7.298229	      -136	         102	            0	                 0	          0	
  4669342	  7.248889	      -135	          99	            0	                 0	          0	
  4669392	  7.440099	      -135	         102	            0	                 0	          0	
  4669442	  7.412894	      -136	         103	            0	                 0	          0	
  4669492	  7.569342	      -136	         105	            0	                 0	          0	
  4669542	  7.426897	      -135	         107	            0	                 0	          0	
  4669592	   7.19845	      -136	         103	            0	                 0	          0	
  4669642	  7.383552	      -136	         105	            0	                 0	          0	
  4669692	  7.736422	      -136	         109	            0	                 0	          0	
  4669742	  7.547894	      -139	         108	            0	                 0	          0	
  4669792	  7.123074	      -136	         106	            0	                 0	          0	
  4669842	  7.399648	      -134	         106	            0	                 0	          0	
  4669892	  7.501726	      -136	         110	            0	                 0	          0	
  4669942	  7.288177	      -135	         109	            0	                 0	          0	
  4669992	   7.20607	      -135	         100	            0	                 0	          0	
