PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      9901393	         -1	          0	     700	     8	       108	                35	                   0	
      9901493	         -1	          0	     800	     8	       107	                35	                   0	
      9901593	         -1	          0	     900	     9	       107	                36	                   0	
      9901693	         -1	          0	    1000	     9	       107	                36	                   0	
      9901793	         -1	          0	    1100	     9	       107	                36	                   0	
      9901893	         -1	          0	    1200	    10	       107	                37	                   0	
      9901993	         -1	          0	    1300	    10	       107	                37	                   0	
      9902093	         -1	          0	    1400	    10	       107	                38	                   0	
      9902193	         -1	          0	    1500	    10	       107	                38	                   0	
      9902293	         -1	          0	    1600	    10	       106	                39	                   0	
      9902393	         -1	          0	    1700	    11	       107	                39	                   0	
      9902493	         -1	          0	    1800	    11	       106	                39	                   0	
      9902593	         -1	          0	    1900	    11	       106	                39	                   0	
      9902693	         -1	          0	    2000	    11	       107	                40	                   0	
      9902793	         -1	          0	    2100	    12	       106	                40	                   0	
      9902893	         -1	          0	    2200	    12	       106	                40	                   0	
      9902993	         -1	          0	    2300	    12	       107	                41	                   0	
      9903093	         -1	          0	    2400	    12	       106	                41	                   0	
      9903193	         -1	          0	    2500	    13	       106	                41	                   0	
      9903293	         -1	          0	    2600	    13	       106	                42	                   0	
      9903393	         -1	          0	    2700	    12	       106	                42	                   0	
      9903493	         -1	          0	    2800	    13	       106	                42	                   0	
      9903593	         -1	          0	    2900	    13	       106	                42	                   0	
      9903693	         -1	          0	    3000	    14	       106	                43	                   0	
      9903793	         -1	          0	    3100	    14	       106	                43	                   0	
      9903893	         -1	          0	    3200	    14	       106	                43	                   0	
      9903993	         -1	          0	    3300	    14	       106	                43	                   0	
      9904093	         -1	          0	    3400	    14	       106	                44	                   0	
      9904193	         -1	          0	    3500	    14	       106	                44	                   0	
      9904293	         -1	          0	    3600	    15	       106	                44	                   0	
      9904393	         -1	          0	    3700	    15	       106	                44	                   0	
      9904493	         -1	          0	    3800	    15	       105	                44	                   0	
      9904593	         -1	          0	    3900	    15	       106	                45	                   0	
      9904693	         -1	          0	    4000	    15	       106	                45	                   0	
      9904793	         -1	          0	    4100	    15	       106	                45	                   0	
      9904893	         -1	          0	    4200	    16	       105	                45	                   0	
      9904993	         -1	          0	    4300	    15	       106	                45	                   0	
      9905093	         -1	          0	    4400	    16	       105	                45	                   0	
      9905193	         -1	          0	    4500	    16	       106	                45	                   0	
      9905293	         -1	          0	    4600	    16	       106	                46	                   0	
      9905393	         -1	          0	    4700	    17	       105	                46	                   0	
      9905493	         -1	          0	    4800	    17	       106	                46	                   0	
      9905593	         -1	          0	    4900	    17	       105	                46	                   0	
      9905693	         -1	          0	    5000	    17	       105	                46	                   0	
      9905792	         -1	          0	    5100	    17	       105	                46	                   0	
      9905893	         -1	          0	    5200	    17	       105	                47	                   0	
      9905992	         -1	          0	    5300	    18	       105	                47	                   0	
      9906093	         -1	          0	    5400	    18	       105	                47	                   0	
      9906193	         -1	          0	    5500	    18	       105	                47	                   0	
      9906293	         -1	          0	    5600	    18	       105	                47	                   0	
      9906392	         -1	          0	    5700	    18	       105	                47	                   0	
      9906492	         -1	          0	    5800	    19	       106	                47	                   0	
      9906592	         -1	          0	    5900	    19	       105	                47	                   0	
      9906692	         -1	          0	    6000	    19	       105	                48	                   0	
      9906792	         -1	          0	    6100	    18	       105	                48	                   0	
      9906892	         -1	          0	    6200	    18	       105	                48	                   0	
      9906992	         -1	          0	    6300	    20	       105	                48	                   0	
      9907092	         -1	          0	    6400	    20	       105	                48	                   0	
      9907192	         -1	          0	    6500	    20	       105	                48	                   0	
      9907292	         -1	          0	    6600	    20	       105	                48	                   0	
      9907392	         -1	          0	    6700	    19	       105	                48	                   0	
      9907492	         -1	          0	    6800	    20	       105	                48	                   0	
      9907592	         -1	          0	    6900	    20	       105	                49	                   0	
      9907692	         -1	          0	    7000	    21	       105	                49	                   0	
      9907792	         -1	          0	    7100	    21	       105	                49	                   0	
      9907892	         -1	          0	    7200	    21	       105	                49	                   0	
      9907992	         -1	          0	    7300	    20	       105	                49	                   0	
      9908092	         -1	          0	    7400	    21	       105	                49	                   0	
      9908192	         -1	          0	    7500	    21	       105	                49	                   0	
      9908292	         -1	          0	    7600	    22	       105	                49	                   0	
      9908392	         -1	          0	    7700	    22	       105	                49	                   0	
      9908491	         -1	          0	    7800	    22	       105	                49	                   0	
      9908591	         -1	          0	    7900	    21	       105	                49	                   0	
      9908691	         -1	          0	    8000	    22	       104	                50	                   0	
      9908791	         -1	          0	    8100	    22	       105	                50	                   0	
      9908891	         -1	          0	    8200	    22	       105	                50	                   0	
      9908991	         -1	          0	    8300	    22	       105	                50	                   0	
      9909091	         -1	          0	    8400	    23	       105	                50	                   0	
      9909191	         -1	          0	    8500	    22	       104	                50	                   0	
      9909291	         -1	          0	    8600	    23	       105	                50	                   0	
      9909391	         -1	          0	    8700	    23	       104	                50	                   0	
      9909491	         -1	          0	    8800	    22	       105	                50	                   0	
      9909591	         -1	          0	    8900	    23	       104	                50	                   0	
      9909691	         -1	          0	    9000	    23	       105	                50	                   0	
      9909791	         -1	          0	    9100	    23	       105	                50	                   0	
      9909891	         -1	          0	    9200	    23	       105	                50	                   0	
      9909991	         -1	          0	    9300	    23	       104	                50	                   0	
      9910091	         -1	          0	    9400	    24	       104	                51	                   0	
      9910191	         -1	          0	    9500	    24	       104	                51	                   0	
      9910291	         -1	          0	    9600	    23	       104	                51	                   0	
      9910391	         -1	          0	    9700	    23	       104	                51	                   0	
      9910491	         -1	          0	    9800	    24	       105	                51	                   0	
      9910591	         -1	          0	    9900	    24	       104	                51	                   0	
      9910691	         -1	          0	   10000	    24	       104	                51	                   0	
      9910791	         -1	          0	   10100	    25	       104	                51	                   0	
      9910891	         -1	          0	   10200	    24	       104	                51	                   0	
      9910991	         -1	          0	   10300	    24	       104	                51	                   0	
      9911091	         -1	          0	   10400	    24	       104	                51	                   0	
      9911191	         -1	          0	   10500	    25	       104	                51	                   0	
      9911291	         -1	          0	   10600	    24	       104	                51	                   0	
      9911391	         -1	          0	   10700	    24	       104	                51	                   0	
      9911490	         -1	          0	   10800	    25	       104	                51	                   0	
      9911590	         -1	          0	   10900	    25	       104	                51	                   0	
      9911690	         -1	          0	   11000	    25	       104	                51	                   0	
      9911790	         -1	          0	   11100	    25	       104	                51	                   0	
      9911890	         -1	          0	   11200	    25	       104	                51	                   0	
      9911990	         -1	          0	   11300	    25	       104	                51	                   0	
      9912090	         -1	          0	   11400	    25	       104	                52	                   0	
      9912190	         -1	          0	   11500	    25	       104	                52	                   0	
      9912290	         -1	          0	   11600	    26	       104	                52	                   0	
      9912390	         -1	          0	   11700	    26	       103	                52	                   0	
      9912490	         -1	          0	   11800	    25	       103	                52	                   0	
