PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      4435943	         -1	          0	    1100	     8	       106	                37	                   0	
      4436043	         -1	          0	    1200	     9	       106	                37	                   0	
      4436143	         -1	          0	    1300	    10	       106	                38	                   0	
      4436243	         -1	          0	    1400	    10	       106	                38	                   0	
      4436343	         -1	          0	    1500	    10	       106	                39	                   0	
      4436443	         -1	          0	    1600	     9	       106	                39	                   0	
      4436543	         -1	          0	    1700	    10	       105	                39	                   0	
      4436643	         -1	          0	    1800	    10	       105	                40	                   0	
      4436743	         -1	          0	    1900	    11	       105	                40	                   0	
      4436843	         -1	          0	    2000	    11	       105	                41	                   0	
      4436943	         -1	          0	    2100	    11	       105	                41	                   0	
      4437043	         -1	          0	    2200	    11	       105	                41	                   0	
      4437143	         -1	          0	    2300	    11	       105	                42	                   0	
      4437243	         -1	          0	    2400	    12	       105	                42	                   0	
      4437343	         -1	          0	    2500	    12	       105	                42	                   0	
      4437443	         -1	          0	    2600	    11	       105	                43	                   0	
      4437543	         -1	          0	    2700	    12	       105	                43	                   0	
      4437643	         -1	          0	    2800	    11	       105	                43	                   0	
      4437743	         -1	          0	    2900	    12	       104	                43	                   0	
      4437843	         -1	          0	    3000	    12	       105	                44	                   0	
      4437943	         -1	          0	    3100	    12	       105	                44	                   0	
      4438043	         -1	          0	    3200	    12	       104	                44	                   0	
      4438143	         -1	          0	    3300	    13	       104	                44	                   0	
      4438243	         -1	          0	    3400	    12	       105	                45	                   0	
      4438343	         -1	          0	    3500	    12	       104	                45	                   0	
      4438443	         -1	          0	    3600	    13	       105	                45	                   0	
      4438543	         -1	          0	    3700	    13	       104	                45	                   0	
      4438643	         -1	          0	    3800	    12	       105	                46	                   0	
      4438743	         -1	          0	    3900	    13	       105	                46	                   0	
      4438843	         -1	          0	    4000	    13	       105	                46	                   0	
      4438943	         -1	          0	    4100	    13	       104	                46	                   0	
      4439043	         -1	          0	    4200	    13	       105	                47	                   0	
      4439143	         -1	          0	    4300	    13	       104	                47	                   0	
      4439243	         -1	          0	    4400	    13	       104	                47	                   0	
      4439343	         -1	          0	    4500	    13	       104	                47	                   0	
      4439443	         -1	          0	    4600	    14	       104	                47	                   0	
      4439543	         -1	          0	    4700	    14	       104	                48	                   0	
      4439643	         -1	          0	    4800	    14	       104	                48	                   0	
      4439743	         -1	          0	    4900	    14	       104	                48	                   0	
      4439843	         -1	          0	    5000	    14	       104	                48	                   0	
      4439943	         -1	          0	    5100	    14	       104	                48	                   0	
      4440043	         -1	          0	    5200	    14	       104	                48	                   0	
      4440143	         -1	          0	    5300	    14	       104	                48	                   0	
      4440243	         -1	          0	    5400	    14	       104	                49	                   0	
      4440343	         -1	          0	    5500	    15	       104	                49	                   0	
      4440443	         -1	          0	    5600	    14	       104	                49	                   0	
      4440543	         -1	          0	    5700	    14	       104	                49	                   0	
      4440643	         -1	          0	    5800	    15	       104	                49	                   0	
      4440743	         -1	          0	    5900	    15	       104	                49	                   0	
      4440843	         -1	          0	    6000	    15	       104	                49	                   0	
      4440943	         -1	          0	    6100	    15	       104	                49	                   0	
      4441043	         -1	          0	    6200	    15	       104	                49	                   0	
      4441143	         -1	          0	    6300	    15	       104	                50	                   0	
      4441243	         -1	          0	    6400	    15	       104	                50	                   0	
      4441343	         -1	          0	    6500	    15	       104	                50	                   0	
      4441442	         -1	          0	    6600	    16	       104	                50	                   0	
      4441542	         -1	          0	    6700	    15	       104	                50	                   0	
      4441642	         -1	          0	    6800	    15	       104	                50	                   0	
