TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  9636842	  24.77867	       -58	          79	            0	                 0	          0	
  9636892	  24.91622	       -58	          79	            0	                 0	          0	
  9636942	  25.11349	       -59	          79	            0	                 0	          0	
  9636992	  25.07396	       -59	          78	            0	                 0	          0	
  9637042	  25.31109	       -58	          77	            0	                 0	          0	
  9637092	  25.00873	       -58	          79	            0	                 0	          0	
  9637142	  25.01986	       -59	          81	            0	                 0	          0	
  9637192	  25.07958	       -58	          81	            0	                 0	          0	
  9637242	  24.78207	       -58	          79	            0	                 0	          0	
  9637292	  24.94361	       -58	          78	            0	                 0	          0	
  9637342	   25.2843	       -58	          79	            0	                 0	          0	
  9637392	  24.69452	       -58	          82	            0	                 0	          0	
  9637442	  24.55381	       -58	          80	            0	                 0	          0	
  9637492	  25.16844	       -58	          77	            0	                 0	          0	
  9637542	   24.9316	       -58	          81	            0	                 0	          0	
  9637592	  24.56087	       -58	          81	            0	                 0	          0	
  9637642	  24.61765	       -59	          78	            0	                 0	          0	
  9637692	  24.98855	       -59	          79	            0	                 0	          0	
  9637742	  25.06943	       -59	          80	            0	                 0	          0	
  9637792	  24.88557	       -58	          80	            0	                 0	          0	
  9637842	  25.11349	       -58	          80	            0	                 0	          0	
  9637892	  25.00317	       -58	          80	            0	                 0	          0	
  9637942	  24.95963	       -58	          79	            0	                 0	          0	
  9637992	  25.32996	       -58	          78	            0	                 0	          0	
  9638042	  25.03834	       -58	          79	            0	                 0	          0	
  9638092	  24.77071	       -59	          78	            0	                 0	          0	
  9638142	  24.81689	       -59	          79	            0	                 0	          0	
  9638192	  24.80596	       -59	          81	            0	                 0	          0	
  9638242	  24.72284	       -59	          80	            0	                 0	          0	
  9638292	  24.67938	       -59	          80	            0	                 0	          0	
  9638342	  24.73676	       -59	          80	            0	                 0	          0	
  9638392	   24.6675	       -59	          83	            0	                 0	          0	
  9638442	   24.5557	       -59	          83	            0	                 0	          0	
  9638492	  24.67153	       -58	          81	            0	                 0	          0	
  9638542	  24.83994	       -59	          80	            0	                 0	          0	
  9638592	  24.73954	       -59	          79	            0	                 0	          0	
  9638642	  24.61798	       -58	          81	            0	                 0	          0	
  9638692	  24.71161	       -58	          81	            0	                 0	          0	
  9638742	  24.70018	       -59	          79	            0	                 0	          0	
  9638792	  24.47833	       -59	          80	            0	                 0	          0	
  9638842	  24.44686	       -60	          82	            0	                 0	          0	
  9638892	  24.56511	       -59	          81	            0	                 0	          0	
  9638942	  24.56157	       -59	          81	            0	                 0	          0	
  9638992	  24.52925	       -59	          82	            0	                 0	          0	
  9639042	  24.53694	       -60	          80	            0	                 0	          0	
  9639092	   24.7657	       -59	          79	            0	                 0	          0	
  9639142	  24.75491	       -58	          79	            0	                 0	          0	
  9639192	  24.66812	       -58	          80	            0	                 0	          0	
  9639242	  24.73986	       -59	          79	            0	                 0	          0	
  9639292	  24.78227	       -59	          78	            0	                 0	          0	
  9639342	  24.45467	       -59	          81	            0	                 0	          0	
  9639392	  24.07112	       -59	          81	            0	                 0	          0	
  9639442	  24.18545	       -58	          79	            0	                 0	          0	
  9639492	  24.44985	       -59	          80	            0	                 0	          0	
  9639542	  25.01645	       -59	          79	            0	                 0	          0	
  9639592	   24.8767	       -59	          79	            0	                 0	          0	
  9639642	  24.49283	       -59	          81	            0	                 0	          0	
  9639692	  24.73054	       -59	          81	            0	                 0	          0	
  9639742	  24.71725	       -59	          80	            0	                 0	          0	
  9639792	  24.53658	       -58	          80	            0	                 0	          0	
  9639842	  24.53866	       -59	          82	            0	                 0	          0	
  9639892	  24.79353	       -59	          81	            0	                 0	          0	
  9639942	  24.75607	       -59	          79	            0	                 0	          0	
  9639992	  24.71976	       -59	          79	            0	                 0	          0	
  9640042	  24.71914	       -59	          82	            0	                 0	          0	
  9640092	  24.66434	       -59	          83	            0	                 0	          0	
  9640142	  24.64509	       -59	          81	            0	                 0	          0	
  9640192	   24.1872	       -59	          81	            0	                 0	          0	
  9640242	  24.34431	       -59	          80	            0	                 0	          0	
  9640292	  24.58829	       -59	          81	            0	                 0	          0	
  9640342	  24.22441	       -59	          82	            0	                 0	          0	
  9640392	  24.35876	       -59	          82	            0	                 0	          0	
  9640442	  24.44388	       -59	          83	            0	                 0	          0	
  9640492	  24.08315	       -59	          82	            0	                 0	          0	
  9640542	  24.14258	       -59	          82	            0	                 0	          0	
  9640592	  24.40531	       -59	          80	            0	                 0	          0	
  9640642	  24.56923	       -59	          78	            0	                 0	          0	
  9640692	  24.16467	       -59	          81	            0	                 0	          0	
  9640742	  24.14058	       -59	          82	            0	                 0	          0	
  9640792	  24.26016	       -59	          80	            0	                 0	          0	
  9640842	  24.00653	       -59	          81	            0	                 0	          0	
  9640892	  24.38099	       -58	          83	            0	                 0	          0	
  9640942	  24.45028	       -59	          82	            0	                 0	          0	
  9640992	  24.46909	       -59	          81	            0	                 0	          0	
  9641042	  24.28534	       -59	          80	            0	                 0	          0	
  9641092	  23.90623	       -59	          83	            0	                 0	          0	
  9641142	  24.04331	       -59	          84	            0	                 0	          0	
  9641192	   24.0528	       -59	          84	            0	                 0	          0	
  9641242	  24.08504	       -59	          85	            0	                 0	          0	
  9641292	  23.89701	       -59	          85	            0	                 0	          0	
  9641342	  23.80541	       -59	          84	            0	                 0	          0	
  9641392	  24.30815	       -59	          83	            0	                 0	          0	
  9641442	  24.29864	       -59	          83	            0	                 0	          0	
  9641492	  23.95539	       -59	          84	            0	                 0	          0	
  9641542	  24.07826	       -60	          81	            0	                 0	          0	
  9641592	  24.03137	       -60	          81	            0	                 0	          0	
  9641642	  24.03251	       -59	          82	            0	                 0	          0	
  9641692	  24.03913	       -59	          83	            0	                 0	          0	
  9641742	  23.89513	       -59	          82	            0	                 0	          0	
  9641792	  23.86413	       -59	          81	            0	                 0	          0	
  9641842	  23.99028	       -59	          81	            0	                 0	          0	
  9641892	  24.30585	       -60	          81	            0	                 0	          0	
  9641942	  24.03835	       -60	          82	            0	                 0	          0	
  9641992	  23.84741	       -59	          82	            0	                 0	          0	
  9642042	   24.1848	       -59	          81	            0	                 0	          0	
  9642092	  24.18244	       -60	          81	            0	                 0	          0	
  9642142	  24.11135	       -59	          84	            0	                 0	          0	
  9642192	  24.02944	       -59	          85	            0	                 0	          0	
  9642242	   23.6716	       -59	          84	            0	                 0	          0	
  9642292	  23.70518	       -59	          83	            0	                 0	          0	
  9642342	  23.99314	       -59	          83	            0	                 0	          0	
  9642392	  23.80747	       -60	          85	            0	                 0	          0	
  9642442	  23.84188	       -60	          84	            0	                 0	          0	
  9642492	   23.9161	       -60	          82	            0	                 0	          0	
  9642542	  23.70888	       -60	          85	            0	                 0	          0	
  9642592	  23.89537	       -59	          85	            0	                 0	          0	
  9642642	  23.91195	       -59	          81	            0	                 0	          0	
  9642692	    23.835	       -59	          81	            0	                 0	          0	
  9642742	  24.09326	       -59	          82	            0	                 0	          0	
  9642792	  24.14114	       -60	          81	            0	                 0	          0	
  9642842	  24.06345	       -60	          80	            0	                 0	          0	
  9642892	  23.94838	       -59	          83	            0	                 0	          0	
  9642942	  23.88048	       -59	          86	            0	                 0	          0	
  9642992	  23.87203	       -59	          85	            0	                 0	          0	
  9643042	  23.81956	       -59	          84	            0	                 0	          0	
  9643092	  23.73763	       -60	          83	            0	                 0	          0	
  9643142	  23.99925	       -59	          80	            0	                 0	          0	
  9643192	   24.0921	       -60	          84	            0	                 0	          0	
  9643242	  24.06961	       -61	          86	            0	                 0	          0	
  9643292	  23.89414	       -60	          83	            0	                 0	          0	
  9643342	  23.58253	       -60	          83	            0	                 0	          0	
  9643392	  23.77714	       -60	          84	            0	                 0	          0	
  9643442	  23.82611	       -60	          83	            0	                 0	          0	
  9643492	  23.51896	       -60	          82	            0	                 0	          0	
  9643542	  23.36589	       -60	          82	            0	                 0	          0	
  9643592	  23.77429	       -60	          83	            0	                 0	          0	
  9643642	  23.84909	       -60	          85	            0	                 0	          0	
  9643692	  23.73062	       -60	          82	            0	                 0	          0	
  9643742	  23.75196	       -59	          81	            0	                 0	          0	
  9643792	  23.36442	       -60	          84	            0	                 0	          0	
  9643842	  23.38613	       -60	          84	            0	                 0	          0	
  9643892	   23.7527	       -60	          82	            0	                 0	          0	
  9643942	  23.88836	       -60	          83	            0	                 0	          0	
  9643992	  23.86291	       -59	          82	            0	                 0	          0	
  9644042	  23.82043	       -59	          82	            0	                 0	          0	
  9644092	  23.76752	       -60	          84	            0	                 0	          0	
  9644142	  23.75646	       -60	          83	            0	                 0	          0	
  9644192	  23.76719	       -60	          81	            0	                 0	          0	
  9644242	  23.76427	       -60	          81	            0	                 0	          0	
  9644292	  23.71698	       -60	          82	            0	                 0	          0	
  9644342	  23.62203	       -60	          82	            0	                 0	          0	
  9644392	  23.41106	       -60	          85	            0	                 0	          0	
  9644442	  23.38137	       -60	          85	            0	                 0	          0	
  9644492	  23.71482	       -60	          84	            0	                 0	          0	
  9644542	  23.76331	       -61	          86	            0	                 0	          0	
  9644592	  23.43731	       -61	          85	            0	                 0	          0	
  9644642	  23.20594	       -60	          85	            0	                 0	          0	
  9644692	  23.30231	       -59	          84	            0	                 0	          0	
  9644742	  23.64969	       -59	          84	            0	                 0	          0	
  9644792	  23.90274	       -59	          83	            0	                 0	          0	
  9644842	   23.8054	       -60	          83	            0	                 0	          0	
  9644892	  23.46486	       -59	          83	            0	                 0	          0	
  9644942	  23.48855	       -60	          82	            0	                 0	          0	
  9644992	  23.70118	       -60	          81	            0	                 0	          0	
  9645042	   23.5969	       -60	          83	            0	                 0	          0	
  9645092	  23.23522	       -59	          85	            0	                 0	          0	
  9645142	  23.30846	       -59	          84	            0	                 0	          0	
  9645192	  23.49371	       -59	          84	            0	                 0	          0	
  9645242	  23.54085	       -60	          85	            0	                 0	          0	
  9645292	  23.69337	       -60	          82	            0	                 0	          0	
  9645342	  23.57322	       -59	          82	            0	                 0	          0	
  9645392	  23.48167	       -60	          83	            0	                 0	          0	
  9645442	  23.71752	       -60	          83	            0	                 0	          0	
  9645492	  23.78322	       -60	          83	            0	                 0	          0	
  9645542	  23.44779	       -60	          84	            0	                 0	          0	
  9645592	  23.45434	       -60	          84	            0	                 0	          0	
  9645642	  23.67727	       -60	          82	            0	                 0	          0	
  9645692	  23.57582	       -59	          81	            0	                 0	          0	
  9645742	  23.58785	       -60	          81	            0	                 0	          0	
  9645792	  23.74622	       -60	          82	            0	                 0	          0	
  9645842	  23.85823	       -60	          83	            0	                 0	          0	
  9645892	  23.70494	       -60	          83	            0	                 0	          0	
  9645942	  23.29517	       -61	          84	            0	                 0	          0	
  9645992	  23.32079	       -60	          85	            0	                 0	          0	
  9646042	  23.53942	       -59	          85	            0	                 0	          0	
  9646092	  23.53538	       -60	          85	            0	                 0	          0	
  9646142	  23.70019	       -61	          85	            0	                 0	          0	
  9646192	  23.63496	       -60	          84	            0	                 0	          0	
  9646242	  23.47777	       -60	          84	            0	                 0	          0	
  9646292	  23.36803	       -60	          84	            0	                 0	          0	
  9646342	  23.32692	       -60	          84	            0	                 0	          0	
  9646392	  23.37347	       -60	          82	            0	                 0	          0	
  9646442	  23.01905	       -59	          84	            0	                 0	          0	
  9646492	  23.00598	       -59	          86	            0	                 0	          0	
  9646542	  23.33022	       -60	          85	            0	                 0	          0	
  9646592	  23.18862	       -60	          83	            0	                 0	          0	
  9646642	  23.10915	       -60	          83	            0	                 0	          0	
  9646692	  23.38284	       -60	          84	            0	                 0	          0	
  9646742	  23.34084	       -60	          84	            0	                 0	          0	
  9646792	   23.2481	       -60	          83	            0	                 0	          0	
  9646842	  23.19712	       -60	          81	            0	                 0	          0	
  9646892	  23.01681	       -61	          83	            0	                 0	          0	
  9646942	  23.40882	       -60	          84	            0	                 0	          0	
  9646992	  23.65487	       -60	          83	            0	                 0	          0	
  9647042	  23.47202	       -60	          83	            0	                 0	          0	
  9647092	  23.49962	       -61	          83	            0	                 0	          0	
  9647142	  23.67853	       -60	          84	            0	                 0	          0	
  9647192	  23.52959	       -60	          86	            0	                 0	          0	
  9647242	   23.4694	       -61	          85	            0	                 0	          0	
  9647292	  23.56788	       -60	          83	            0	                 0	          0	
  9647342	   23.0413	       -60	          83	            0	                 0	          0	
  9647392	  22.83945	       -60	          86	            0	                 0	          0	
  9647442	  22.90467	       -60	          88	            0	                 0	          0	
  9647492	   22.9579	       -60	          85	            0	                 0	          0	
  9647542	   23.2591	       -61	          82	            0	                 0	          0	
  9647592	  23.39585	       -60	          81	            0	                 0	          0	
  9647642	  23.12433	       -60	          82	            0	                 0	          0	
  9647692	  22.88688	       -60	          85	            0	                 0	          0	
  9647742	  22.73556	       -60	          87	            0	                 0	          0	
  9647792	  22.86555	       -60	          86	            0	                 0	          0	
  9647842	  23.14847	       -60	          83	            0	                 0	          0	
  9647892	  23.03859	       -59	          83	            0	                 0	          0	
  9647942	  23.01758	       -60	          83	            0	                 0	          0	
  9647992	  23.02771	       -60	          84	            0	                 0	          0	
  9648042	  23.04349	       -60	          85	            0	                 0	          0	
  9648092	  23.08356	       -60	          85	            0	                 0	          0	
  9648142	  23.13324	       -61	          84	            0	                 0	          0	
  9648192	  23.03828	       -61	          83	            0	                 0	          0	
  9648242	  22.99178	       -60	          84	            0	                 0	          0	
  9648292	  23.40734	       -60	          81	            0	                 0	          0	
  9648342	  23.57198	       -61	          82	            0	                 0	          0	
  9648392	  23.24275	       -61	          85	            0	                 0	          0	
