PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      4640411	         -1	          0	   13400	    14	       100	                54	                   0	
      4640511	         -1	          0	   13500	    14	        99	                54	                   0	
      4640611	         -1	          0	   13600	    13	        99	                54	                   0	
      4640711	         -1	          0	   13700	    14	        99	                54	                   0	
      4640811	         -1	          0	   13800	    14	        99	                54	                   0	
      4640911	         -1	          0	   13900	    14	        99	                54	                   0	
      4641011	         -1	          0	   14000	    13	        99	                54	                   0	
      4641111	         -1	          0	   14100	    14	        99	                54	                   0	
      4641211	         -1	          0	   14200	    14	        99	                54	                   0	
      4641311	         -1	          0	   14300	    14	        99	                54	                   0	
      4641411	         -1	          0	   14400	    14	        99	                54	                   0	
      4641511	         -1	          0	   14500	    14	        99	                54	                   0	
      4641611	         -1	          0	   14600	    14	        99	                54	                   0	
      4641711	         -1	          0	   14700	    14	        99	                54	                   0	
      4641811	         -1	          0	   14800	    14	       100	                54	                   0	
      4641911	         -1	          0	   14900	    14	        99	                54	                   0	
      4642011	         -1	          0	   15000	    13	        99	                54	                   0	
      4642111	         -1	          0	   15100	    14	        99	                54	                   0	
      4642211	         -1	          0	   15200	    13	        99	                54	                   0	
      4642311	         -1	          0	   15300	    14	        99	                54	                   0	
      4642411	         -1	          0	   15400	    14	        99	                54	                   0	
      4642511	         -1	          0	   15500	    14	        99	                54	                   0	
      4642611	         -1	          0	   15600	    14	       100	                54	                   0	
      4642711	         -1	          0	   15700	    14	        99	                54	                   0	
      4642811	         -1	          0	   15800	    14	        99	                54	                   0	
      4642910	         -1	          0	   15900	    14	        99	                54	                   0	
      4643011	         -1	          0	   16000	    14	        99	                54	                   0	
      4643111	         -1	          0	   16100	    14	        99	                54	                   0	
      4643211	         -1	          0	   16200	    14	        99	                54	                   0	
      4643310	         -1	          0	   16300	    14	        99	                54	                   0	
      4643410	         -1	          0	   16400	    14	        99	                54	                   0	
      4643510	         -1	          0	   16500	    14	        99	                54	                   0	
      4643610	         -1	          0	   16600	    14	        99	                54	                   0	
      4643710	         -1	          0	   16700	    14	        99	                54	                   0	
      4643810	         -1	          0	   16800	    14	        99	                54	                   0	
      4643910	         -1	          0	   16900	    14	        99	                54	                   0	
      4644012	         -1	          0	   17000	    14	        99	                54	                   0	
      4644112	         -1	          0	   17100	    13	        99	                54	                   0	
      4644212	         -1	          0	   17200	    14	        99	                54	                   0	
      4644312	         -1	          0	   17300	    14	       100	                54	                   0	
      4644412	         -1	          0	   17400	    14	        99	                54	                   0	
      4644512	         -1	          0	   17500	    14	        99	                54	                   0	
      4644612	         -1	          0	   17600	    14	        99	                54	                   0	
      4644712	         -1	          0	   17700	    14	        99	                54	                   0	
      4644812	         -1	          0	   17800	    14	        99	                54	                   0	
      4644912	         -1	          0	   17900	    14	       100	                54	                   0	
      4645012	         -1	          0	   18000	    14	       100	                54	                   0	
      4645112	         -1	          0	   18100	    14	        99	                54	                   0	
      4645212	         -1	          0	   18200	    14	        99	                54	                   0	
      4645312	         -1	          0	   18300	    14	        99	                54	                   0	
      4645412	         -1	          0	   18400	    14	        99	                54	                   0	
      4645512	         -1	          0	   18500	    14	        99	                54	                   0	
      4645612	         -1	          0	   18600	    14	        99	                54	                   0	
      4645712	         -1	          0	   18700	    14	        99	                54	                   0	
      4645812	         -1	          0	   18800	    14	        99	                54	                   0	
      4645912	         -1	          0	   18900	    14	        99	                54	                   0	
      4646012	         -1	          0	   19000	    14	        99	                54	                   0	
      4646112	         -1	          0	   19100	    14	        99	                54	                   0	
      4646212	         -1	          0	   19200	    14	        99	                55	                   0	
      4646312	         -1	          0	   19300	    14	        99	                55	                   0	
      4646412	         -1	          0	   19400	    14	        99	                55	                   0	
      4646512	         -1	          0	   19500	    14	        99	                55	                   0	
      4646612	         -1	          0	   19600	    14	        99	                54	                   0	
      4646712	         -1	          0	   19700	    14	        99	                54	                   0	
      4646812	         -1	          0	   19800	    13	        99	                55	                   0	
      4646912	         -1	          0	   19900	    14	        99	                55	                   0	
