TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  4391742	 0.9690119	         0	           0	            0	                 0	          0	
  4391792	  1.113045	         0	           0	            0	                 0	          0	
  4391842	  1.245293	         0	           0	            0	                 0	          0	
  4391892	  1.319113	         0	           0	            0	                 0	          0	
  4391942	 0.9589967	         0	           0	            0	                 0	          0	
  4391992	 0.4469361	         0	           0	            0	                 0	          0	
  4392042	 0.8572859	         0	           0	            0	                 0	          0	
  4392092	  1.298487	         0	           0	            0	                 0	          0	
  4392142	  1.158314	         0	           0	            0	                 0	          0	
  4392192	  1.066321	         0	           0	            0	                 0	          0	
  4392242	  1.512183	         0	           0	            0	                 0	          0	
  4392292	  1.619521	         0	           0	            0	                 0	          0	
  4392342	   1.21388	         0	           0	            0	                 0	          0	
  4392392	  1.386969	         0	           0	            0	                 0	          0	
  4392442	  1.554841	         0	           0	            0	                 0	          0	
  4392492	  1.458747	         0	           0	            0	                 0	          0	
  4392542	  1.216421	         0	           0	            0	                 0	          0	
  4392592	 0.8034108	         0	           0	            0	                 0	          0	
  4392642	 0.9800434	         0	           0	            0	                 0	          0	
  4392692	  1.688747	         0	           0	            0	                 0	          0	
  4392742	  2.665371	         0	           0	            0	                 0	          0	
  4392792	  2.622659	         0	           0	            0	                 0	          0	
  4392842	  1.928545	         0	           0	            0	                 0	          0	
  4392892	 0.8879863	         0	           0	            0	                 0	          0	
  4392942	 0.4271253	         0	           0	            0	                 0	          0	
  4392992	  1.387599	         0	           0	            0	                 0	          0	
  4393042	  2.105717	         0	           0	            0	                 0	          0	
  4393092	  2.145903	         0	           0	            0	                 0	          0	
  4393142	  1.708283	         0	           0	            0	                 0	          0	
  4393192	   1.68623	         0	           0	            0	                 0	          0	
  4393242	  1.746234	         0	           0	            0	                 0	          0	
  4393292	  1.129671	         0	           0	            0	                 0	          0	
  4393342	 0.8121638	         0	           0	            0	                 0	          0	
  4393392	 0.7694899	         0	           0	            0	                 0	          0	
  4393442	  2.054448	         0	           0	            0	                 0	          0	
  4393492	   2.32606	         0	           0	            0	                 0	          0	
  4393542	  1.469037	         0	           0	            0	                 0	          0	
  4393592	  1.414754	         0	           0	            0	                 0	          0	
  4393642	  1.121092	         0	           0	            0	                 0	          0	
  4393692	 0.3112596	         0	           0	            0	                 0	          0	
  4393742	 0.6970755	         0	           0	            0	                 0	          0	
  4393792	  1.556216	         0	           0	            0	                 0	          0	
  4393842	  2.410144	         0	           0	            0	                 0	          0	
  4393892	  2.507743	         0	           0	            0	                 0	          0	
  4393942	  1.615719	         0	           0	            0	                 0	          0	
  4393992	  1.037251	         0	           0	            0	                 0	          0	
  4394042	  1.092645	         0	           0	            0	                 0	          0	
  4394092	  1.208949	         0	           0	            0	                 0	          0	
  4394142	  1.366665	         0	           0	            0	                 0	          0	
  4394192	  1.198666	         0	           0	            0	                 0	          0	
  4394242	  1.625244	         0	           0	            0	                 0	          0	
  4394292	  1.575365	         0	           0	            0	                 0	          0	
  4394342	 0.9268954	         0	           0	            0	                 0	          0	
  4394392	    2.1361	         0	           0	            0	                 0	          0	
  4394442	  2.815706	         0	           0	            0	                 0	          0	
  4394492	  1.737978	         0	           0	            0	                 0	          0	
  4394542	  1.962494	         0	           0	            0	                 0	          0	
  4394592	  1.872233	         0	           0	            0	                 0	          0	
  4394642	 0.8149745	         0	           0	            0	                 0	          0	
  4394692	  1.561376	         0	           0	            0	                 0	          0	
  4394742	   2.52772	         0	           0	            0	                 0	          0	
  4394792	  2.617979	         0	           0	            0	                 0	          0	
  4394842	  2.094775	         0	           0	            0	                 0	          0	
  4394892	  1.122908	         0	           0	            0	                 0	          0	
  4394942	  1.503846	         0	           0	            0	                 0	          0	
  4394992	  2.199527	         0	           0	            0	                 0	          0	
  4395042	  1.443842	         0	           0	            0	                 0	          0	
  4395092	  1.877977	         0	           0	            0	                 0	          0	
  4395142	  2.243844	         0	           0	            0	                 0	          0	
  4395192	  2.238485	         0	           0	            0	                 0	          0	
  4395242	  2.576255	         0	           0	            0	                 0	          0	
  4395292	  2.441929	         0	           0	            0	                 0	          0	
  4395342	   2.74048	         0	           0	            0	                 0	          0	
  4395392	  2.480082	         0	           0	            0	                 0	          0	
  4395442	   2.79386	         0	           0	            0	                 0	          0	
  4395492	  3.157265	         0	           0	            0	                 0	          0	
  4395542	  2.236684	         0	           0	            0	                 0	          0	
  4395592	  1.717876	         0	           0	            0	                 0	          0	
  4395642	  2.539367	         0	           0	            0	                 0	          0	
  4395692	  2.802086	         0	           0	            0	                 0	          0	
  4395742	  1.344246	         0	           0	            0	                 0	          0	
  4395792	  1.570998	         0	           0	            0	                 0	          0	
  4395842	   1.94289	         0	           0	            0	                 0	          0	
  4395892	  1.242463	         0	           0	            0	                 0	          0	
  4395942	  1.356835	         0	           0	            0	                 0	          0	
  4395992	 0.9195353	         0	           0	            0	                 0	          0	
  4396042	  1.308043	         0	           0	            0	                 0	          0	
  4396092	  2.334159	         0	           0	            0	                 0	          0	
  4396142	  2.118317	         0	           0	            0	                 0	          0	
  4396192	  1.420341	         0	           0	            0	                 0	          0	
  4396242	 0.8706093	         0	           0	            0	                 0	          0	
  4396292	  1.268522	         0	           0	            0	                 0	          0	
  4396342	  1.814123	         0	           0	            0	                 0	          0	
  4396392	  1.274359	         0	           0	            0	                 0	          0	
  4396442	  1.076421	         0	           0	            0	                 0	          0	
  4396492	  1.769742	         0	           0	            0	                 0	          0	
  4396542	  2.587834	         0	           0	            0	                 0	          0	
  4396592	  2.889161	         0	           0	            0	                 0	          0	
  4396642	  2.437156	         0	           0	            0	                 0	          0	
  4396692	  2.715153	         0	           0	            0	                 0	          0	
  4396742	  2.223522	         0	           0	            0	                 0	          0	
  4396792	 0.8875375	         0	           0	            0	                 0	          0	
  4396842	  0.948451	         0	           0	            0	                 0	          0	
  4396892	  1.418687	         0	           0	            0	                 0	          0	
  4396942	  2.898206	         0	           0	            0	                 0	          0	
  4396992	  3.274883	         0	           0	            0	                 0	          0	
  4397042	  2.053784	         0	           0	            0	                 0	          0	
  4397092	  1.641802	         0	           0	            0	                 0	          0	
  4397142	  1.390838	         0	           0	            0	                 0	          0	
  4397192	  1.213856	         0	           0	            0	                 0	          0	
  4397242	  1.221799	         0	           0	            0	                 0	          0	
  4397292	  1.281756	         0	           0	            0	                 0	          0	
  4397342	 0.9851781	         0	           0	            0	                 0	          0	
  4397392	  1.016395	         0	           0	            0	                 0	          0	
  4397442	  1.359024	         0	           0	            0	                 0	          0	
  4397492	  1.763121	         0	           0	            0	                 0	          0	
  4397542	   1.33887	         0	           0	            0	                 0	          0	
  4397592	  1.671103	         0	           0	            0	                 0	          0	
  4397642	  1.950593	         0	           0	            0	                 0	          0	
  4397692	  1.250982	         0	           0	            0	                 0	          0	
  4397742	  1.771646	         0	           0	            0	                 0	          0	
  4397792	  1.328047	         0	           0	            0	                 0	          0	
  4397842	  1.140197	         0	           0	            0	                 0	          0	
  4397892	  2.551053	         0	           0	            0	                 0	          0	
  4397942	  2.011809	         0	           0	            0	                 0	          0	
