PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      4426444	         -1	          0	   14900	    29	        98	                52	                   0	
      4426544	         -1	          0	   15000	    30	        98	                52	                   0	
      4426644	         -1	          0	   15100	    30	        98	                52	                   0	
      4426744	         -1	          0	   15200	    30	        97	                52	                   0	
      4426844	         -1	          0	   15300	    29	        97	                52	                   0	
      4426944	         -1	          0	   15400	    29	        98	                52	                   0	
      4427044	         -1	          0	   15500	    30	        98	                52	                   0	
      4427144	         -1	          0	   15600	    29	        97	                52	                   0	
      4427244	         -1	          0	   15700	    30	        98	                52	                   0	
      4427344	         -1	          0	   15800	    30	        98	                52	                   0	
      4427444	         -1	          0	   15900	    29	        97	                52	                   0	
      4427544	         -1	          0	   16000	    29	        97	                52	                   0	
