TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  4633492	   7.49085	      -136	         112	            0	                 0	          0	
  4633542	  7.498702	      -133	         107	            0	                 0	          0	
  4633592	  7.105148	      -133	          97	            0	                 0	          0	
  4633642	  6.967352	      -135	         104	            0	                 0	          0	
  4633692	  7.586793	      -134	         111	            0	                 0	          0	
  4633742	  7.597002	      -134	         107	            0	                 0	          0	
  4633792	  7.231982	      -135	         103	            0	                 0	          0	
  4633842	  7.724981	      -135	         113	            0	                 0	          0	
  4633892	  7.815818	      -136	         114	            0	                 0	          0	
  4633942	  7.459376	      -136	         110	            0	                 0	          0	
  4633992	  7.671062	      -137	         113	            0	                 0	          0	
  4634042	  7.481005	      -139	         109	            0	                 0	          0	
  4634092	  7.419181	      -137	         107	            0	                 0	          0	
  4634142	  7.921441	      -135	         115	            0	                 0	          0	
  4634192	  7.175779	      -135	         108	            0	                 0	          0	
  4634242	   6.93982	      -134	          99	            0	                 0	          0	
  4634292	  7.547592	      -133	         107	            0	                 0	          0	
  4634342	  7.235344	      -133	         106	            0	                 0	          0	
  4634392	  7.217397	      -134	         106	            0	                 0	          0	
  4634442	  7.421267	      -134	         106	            0	                 0	          0	
  4634492	  7.433772	      -137	         107	            0	                 0	          0	
  4634542	  7.419609	      -138	         109	            0	                 0	          0	
  4634592	  7.185673	      -135	         107	            0	                 0	          0	
  4634642	  7.049529	      -135	         108	            0	                 0	          0	
  4634692	  6.983476	      -134	         110	            0	                 0	          0	
  4634742	  7.285046	      -133	         113	            0	                 0	          0	
  4634792	  7.563808	      -136	         115	            0	                 0	          0	
  4634842	  7.723547	      -136	         112	            0	                 0	          0	
  4634892	  7.562629	      -135	         108	            0	                 0	          0	
  4634942	   7.56722	      -135	         110	            0	                 0	          0	
  4634992	  7.528065	      -135	         109	            0	                 0	          0	
  4635042	  7.527996	      -136	         109	            0	                 0	          0	
  4635092	  7.561595	      -135	         109	            0	                 0	          0	
  4635142	  7.119565	      -134	         103	            0	                 0	          0	
  4635192	  7.003864	      -134	         101	            0	                 0	          0	
  4635242	   7.12135	      -135	         107	            0	                 0	          0	
  4635292	  7.741485	      -134	         114	            0	                 0	          0	
  4635342	  7.825281	      -134	         114	            0	                 0	          0	
  4635392	  7.537586	      -134	         112	            0	                 0	          0	
  4635442	  7.414031	      -135	         109	            0	                 0	          0	
  4635492	  7.023892	      -135	          99	            0	                 0	          0	
  4635542	  7.242304	      -134	          98	            0	                 0	          0	
  4635592	  7.675518	      -134	         107	            0	                 0	          0	
  4635642	  7.841893	      -135	         110	            0	                 0	          0	
  4635692	   7.42755	      -134	         109	            0	                 0	          0	
  4635742	   7.25188	      -135	         115	            0	                 0	          0	
  4635792	  7.804787	      -137	         119	            0	                 0	          0	
  4635842	  7.774219	      -135	         115	            0	                 0	          0	
  4635892	  7.886495	      -136	         112	            0	                 0	          0	
  4635942	  7.653081	      -137	         105	            0	                 0	          0	
  4635992	  7.228437	      -134	         103	            0	                 0	          0	
  4636042	  7.314756	      -134	         106	            0	                 0	          0	
  4636092	  7.244719	      -134	         104	            0	                 0	          0	
  4636142	  7.334403	      -135	         103	            0	                 0	          0	
  4636192	  7.497037	      -133	         105	            0	                 0	          0	
  4636242	   7.79646	      -134	         106	            0	                 0	          0	
  4636292	  7.923803	      -137	         108	            0	                 0	          0	
  4636342	  7.626778	      -136	         109	            0	                 0	          0	
  4636392	  7.609118	      -135	         109	            0	                 0	          0	
  4636442	  7.393009	      -135	         106	            0	                 0	          0	
  4636492	  7.300714	      -133	         104	            0	                 0	          0	
  4636542	  7.307798	      -135	         106	            0	                 0	          0	
  4636592	  7.319575	      -136	         106	            0	                 0	          0	
  4636642	  7.350808	      -133	         106	            0	                 0	          0	
  4636692	  7.339494	      -134	         109	            0	                 0	          0	
  4636742	   7.28668	      -133	         108	            0	                 0	          0	
  4636792	  7.270076	      -134	         103	            0	                 0	          0	
  4636842	  7.250787	      -135	         104	            0	                 0	          0	
  4636892	  7.380456	      -134	         110	            0	                 0	          0	
  4636942	  7.440605	      -134	         111	            0	                 0	          0	
  4636992	  7.465404	      -133	         111	            0	                 0	          0	
  4637042	   7.74582	      -134	         113	            0	                 0	          0	
  4637092	  7.705539	      -136	         111	            0	                 0	          0	
  4637142	  7.713438	      -136	         114	            0	                 0	          0	
  4637192	  7.528885	      -133	         113	            0	                 0	          0	
  4637242	  7.419692	      -133	         108	            0	                 0	          0	
  4637292	  7.083534	      -133	         107	            0	                 0	          0	
  4637342	  7.507675	      -133	         113	            0	                 0	          0	
  4637392	  7.924917	      -134	         113	            0	                 0	          0	
  4637442	  7.291871	      -134	         108	            0	                 0	          0	
  4637492	  7.388688	      -136	         111	            0	                 0	          0	
  4637542	   7.50491	      -138	         110	            0	                 0	          0	
  4637592	  7.380197	      -136	         106	            0	                 0	          0	
  4637642	  7.368995	      -134	         111	            0	                 0	          0	
  4637692	  7.642227	      -134	         115	            0	                 0	          0	
  4637742	  7.493028	      -133	         106	            0	                 0	          0	
  4637792	  7.043788	      -134	         104	            0	                 0	          0	
  4637842	  7.198851	      -133	         109	            0	                 0	          0	
  4637892	  7.668717	      -133	         111	            0	                 0	          0	
  4637942	  7.294596	      -132	         107	            0	                 0	          0	
  4637992	  7.089323	      -130	         108	            0	                 0	          0	
  4638042	  7.474096	      -134	         115	            0	                 0	          0	
  4638092	   7.21166	      -134	         109	            0	                 0	          0	
  4638142	  7.179624	      -133	         110	            0	                 0	          0	
  4638192	   7.08045	      -134	         105	            0	                 0	          0	
  4638242	  7.277268	      -132	         103	            0	                 0	          0	
  4638292	  7.655473	      -132	         111	            0	                 0	          0	
  4638342	  7.446525	      -133	         109	            0	                 0	          0	
  4638392	  7.405278	      -135	         113	            0	                 0	          0	
  4638442	  7.353687	      -136	         112	            0	                 0	          0	
  4638492	  7.172327	      -134	         106	            0	                 0	          0	
  4638542	   7.29139	      -132	         110	            0	                 0	          0	
  4638592	  7.275501	      -134	         110	            0	                 0	          0	
  4638642	  7.337152	      -135	         104	            0	                 0	          0	
  4638692	  7.449759	      -133	         108	            0	                 0	          0	
  4638742	  7.664296	      -134	         114	            0	                 0	          0	
  4638792	   7.83102	      -134	         116	            0	                 0	          0	
  4638842	  7.785785	      -132	         114	            0	                 0	          0	
  4638892	  7.584652	      -134	         108	            0	                 0	          0	
  4638942	   7.20917	      -136	         104	            0	                 0	          0	
  4638992	  7.213183	      -135	         106	            0	                 0	          0	
  4639042	  7.356464	      -134	         106	            0	                 0	          0	
  4639092	  7.715397	      -134	         111	            0	                 0	          0	
  4639142	  7.719345	      -138	         114	            0	                 0	          0	
  4639192	  7.326152	      -137	         107	            0	                 0	          0	
  4639242	  7.637197	      -132	         109	            0	                 0	          0	
  4639292	  7.663713	      -133	         113	            0	                 0	          0	
  4639342	  7.943007	      -135	         120	            0	                 0	          0	
  4639392	  8.245428	      -136	         120	            0	                 0	          0	
  4639442	  7.600677	      -135	         109	            0	                 0	          0	
  4639492	  7.395887	      -133	         105	            0	                 0	          0	
  4639542	  7.823191	      -134	         113	            0	                 0	          0	
  4639592	  7.917845	      -135	         113	            0	                 0	          0	
  4639642	  7.415545	      -134	         108	            0	                 0	          0	
  4639692	  7.392464	      -137	         112	            0	                 0	          0	
  4639742	  7.507989	      -137	         117	            0	                 0	          0	
  4639792	  7.490999	      -137	         118	            0	                 0	          0	
  4639842	   7.36086	      -136	         116	            0	                 0	          0	
  4639892	  7.318562	      -135	         109	            0	                 0	          0	
  4639942	  7.106716	      -134	         106	            0	                 0	          0	
  4639992	  7.104097	      -135	         108	            0	                 0	          0	
  4640042	  7.317576	      -135	         112	            0	                 0	          0	
  4640092	   7.42873	      -132	         112	            0	                 0	          0	
  4640142	  7.600509	      -133	         112	            0	                 0	          0	
  4640192	  7.211838	      -132	         105	            0	                 0	          0	
  4640242	  7.386435	      -131	         108	            0	                 0	          0	
  4640292	  7.785868	      -134	         114	            0	                 0	          0	
  4640342	  7.443708	      -134	         112	            0	                 0	          0	
  4640392	  7.767892	      -135	         117	            0	                 0	          0	
  4640442	  7.897389	      -137	         116	            0	                 0	          0	
  4640492	  7.654538	      -134	         112	            0	                 0	          0	
  4640542	  7.698146	      -132	         109	            0	                 0	          0	
  4640592	  7.434329	      -133	         104	            0	                 0	          0	
  4640642	  7.176477	      -135	         100	            0	                 0	          0	
  4640692	  7.333947	      -134	          98	            0	                 0	          0	
  4640742	  7.300424	      -134	          98	            0	                 0	          0	
  4640792	  7.328114	      -135	         105	            0	                 0	          0	
  4640842	  7.552454	      -133	         111	            0	                 0	          0	
  4640892	  7.263862	      -134	         107	            0	                 0	          0	
  4640942	   7.29266	      -133	         108	            0	                 0	          0	
  4640992	  7.763829	      -132	         114	            0	                 0	          0	
  4641042	  8.193831	      -133	         117	            0	                 0	          0	
  4641092	  8.051384	      -134	         115	            0	                 0	          0	
  4641142	  7.447413	      -135	         108	            0	                 0	          0	
  4641192	  7.201915	      -135	         108	            0	                 0	          0	
  4641242	  7.290425	      -135	         116	            0	                 0	          0	
  4641292	  7.521307	      -136	         117	            0	                 0	          0	
  4641342	  7.651324	      -135	         112	            0	                 0	          0	
  4641392	  7.296787	      -133	         106	            0	                 0	          0	
  4641442	  7.217571	      -133	         105	            0	                 0	          0	
  4641492	  7.557565	      -134	         108	            0	                 0	          0	
  4641542	  7.793046	      -134	         113	            0	                 0	          0	
  4641592	  7.828517	      -135	         119	            0	                 0	          0	
  4641642	  7.677231	      -135	         117	            0	                 0	          0	
  4641692	  7.440278	      -136	         112	            0	                 0	          0	
  4641742	  7.440487	      -137	         115	            0	                 0	          0	
  4641792	  7.723989	      -136	         116	            0	                 0	          0	
  4641842	  7.384696	      -132	         109	            0	                 0	          0	
  4641892	  6.907331	      -130	         103	            0	                 0	          0	
  4641942	  7.131879	      -135	         107	            0	                 0	          0	
  4641992	  7.322968	      -134	         103	            0	                 0	          0	
  4642042	  7.795479	      -133	         111	            0	                 0	          0	
  4642092	  8.118838	      -132	         120	            0	                 0	          0	
  4642142	  7.050007	      -131	         107	            0	                 0	          0	
  4642192	  7.034449	      -132	         107	            0	                 0	          0	
  4642242	  7.437583	      -134	         116	            0	                 0	          0	
  4642292	  7.240658	      -136	         108	            0	                 0	          0	
  4642342	   6.97763	      -133	         101	            0	                 0	          0	
  4642392	  6.830233	      -133	         106	            0	                 0	          0	
  4642442	  7.022285	      -136	         109	            0	                 0	          0	
  4642492	  7.384578	      -136	         107	            0	                 0	          0	
  4642542	  7.281435	      -136	         107	            0	                 0	          0	
  4642592	  7.512844	      -135	         115	            0	                 0	          0	
  4642642	  8.100722	      -135	         120	            0	                 0	          0	
  4642692	  7.716277	      -136	         113	            0	                 0	          0	
  4642742	  7.313539	      -135	         103	            0	                 0	          0	
  4642792	  7.404731	      -134	         105	            0	                 0	          0	
  4642842	  7.470891	      -135	         108	            0	                 0	          0	
  4642892	  7.257771	      -135	         108	            0	                 0	          0	
  4642942	  7.481686	      -134	         116	            0	                 0	          0	
  4642992	  7.884769	      -133	         120	            0	                 0	          0	
  4643042	  8.036201	      -133	         120	            0	                 0	          0	
  4643092	   7.54146	      -134	         111	            0	                 0	          0	
  4643142	  7.266748	      -135	         105	            0	                 0	          0	
  4643192	  7.553724	      -134	         114	            0	                 0	          0	
  4643242	  7.279975	      -134	         105	            0	                 0	          0	
  4643292	  7.381129	      -135	         103	            0	                 0	          0	
  4643342	  7.649109	      -137	         109	            0	                 0	          0	
  4643392	  7.094206	      -136	         110	            0	                 0	          0	
  4643442	  7.070916	      -136	         108	            0	                 0	          0	
  4643492	  7.371231	      -134	         110	            0	                 0	          0	
  4643542	  7.600847	      -130	         114	            0	                 0	          0	
  4643592	  8.000323	      -132	         117	            0	                 0	          0	
  4643642	  7.877977	      -135	         120	            0	                 0	          0	
  4643692	  7.275883	      -136	         113	            0	                 0	          0	
  4643742	  7.667457	      -135	         113	            0	                 0	          0	
  4643792	  7.669994	      -136	         116	            0	                 0	          0	
  4643842	  7.119315	      -136	         112	            0	                 0	          0	
  4643892	  7.323575	      -134	         113	            0	                 0	          0	
  4643942	  7.481228	      -134	         115	            0	                 0	          0	
  4643992	  7.104685	      -136	         107	            0	                 0	          0	
  4644042	  7.458769	      -136	         106	            0	                 0	          0	
  4644092	  7.712254	      -136	         112	            0	                 0	          0	
  4644142	  7.255078	      -135	         109	            0	                 0	          0	
  4644192	  6.948997	      -136	         104	            0	                 0	          0	
  4644242	  7.129487	      -137	         108	            0	                 0	          0	
  4644292	  7.126423	      -135	         109	            0	                 0	          0	
  4644342	  6.749993	      -134	         105	            0	                 0	          0	
  4644392	  7.143682	      -134	         109	            0	                 0	          0	
  4644442	  7.911921	      -136	         112	            0	                 0	          0	
  4644492	   8.45651	      -137	         115	            0	                 0	          0	
  4644542	  7.951249	      -134	         114	            0	                 0	          0	
  4644592	  8.006077	      -135	         118	            0	                 0	          0	
  4644642	  8.258021	      -135	         123	            0	                 0	          0	
  4644692	  7.921241	      -134	         122	            0	                 0	          0	
  4644742	  8.141819	      -137	         121	            0	                 0	          0	
  4644792	  7.249856	      -138	         107	            0	                 0	          0	
  4644842	  6.942213	      -136	         105	            0	                 0	          0	
  4644892	  7.755415	      -134	         120	            0	                 0	          0	
  4644942	  7.585551	      -132	         118	            0	                 0	          0	
  4644992	  7.318654	      -131	         109	            0	                 0	          0	
  4645042	  7.476598	      -132	         115	            0	                 0	          0	
  4645092	  7.240496	      -134	         118	            0	                 0	          0	
  4645142	  6.935956	      -134	         110	            0	                 0	          0	
  4645192	  7.299907	      -133	         113	            0	                 0	          0	
  4645242	  7.877324	      -135	         116	            0	                 0	          0	
  4645292	  7.870481	      -134	         113	            0	                 0	          0	
  4645342	  7.341461	      -132	         108	            0	                 0	          0	
  4645392	  7.436835	      -134	         114	            0	                 0	          0	
  4645442	  7.961917	      -133	         117	            0	                 0	          0	
  4645492	   7.59652	      -132	         107	            0	                 0	          0	
  4645542	  6.998871	      -134	          99	            0	                 0	          0	
  4645592	  6.951901	      -133	         107	            0	                 0	          0	
  4645642	  7.331599	      -134	         113	            0	                 0	          0	
  4645692	  7.101671	      -134	         106	            0	                 0	          0	
  4645742	  6.950692	      -135	         103	            0	                 0	          0	
  4645792	   7.19975	      -137	         109	            0	                 0	          0	
  4645842	  7.478899	      -134	         115	            0	                 0	          0	
  4645892	  7.010452	      -133	         113	            0	                 0	          0	
  4645942	  6.728899	      -135	         107	            0	                 0	          0	
  4645992	  6.941127	      -132	         107	            0	                 0	          0	
  4646042	  7.113718	      -133	         111	            0	                 0	          0	
  4646092	  7.760981	      -134	         121	            0	                 0	          0	
  4646142	  8.029719	      -135	         121	            0	                 0	          0	
  4646192	  7.753561	      -135	         117	            0	                 0	          0	
  4646242	  7.640863	      -134	         115	            0	                 0	          0	
  4646292	   7.58342	      -133	         115	            0	                 0	          0	
  4646342	  7.607782	      -134	         117	            0	                 0	          0	
  4646392	  7.633581	      -135	         114	            0	                 0	          0	
  4646442	  7.769898	      -133	         113	            0	                 0	          0	
  4646492	  7.841781	      -133	         112	            0	                 0	          0	
  4646542	    7.7297	      -134	         113	            0	                 0	          0	
  4646592	  7.491362	      -136	         111	            0	                 0	          0	
  4646642	  7.519598	      -136	         112	            0	                 0	          0	
  4646692	  7.546117	      -133	         111	            0	                 0	          0	
  4646742	  7.502032	      -133	         113	            0	                 0	          0	
  4646792	  7.870339	      -133	         117	            0	                 0	          0	
  4646842	  7.650304	      -133	         111	            0	                 0	          0	
  4646892	  7.272375	      -136	         105	            0	                 0	          0	
  4646942	  7.590109	      -137	         111	            0	                 0	          0	
  4646992	  8.106926	      -135	         119	            0	                 0	          0	
  4647042	  7.882097	      -133	         117	            0	                 0	          0	
  4647092	  7.860456	      -134	         115	            0	                 0	          0	
  4647142	   8.40059	      -135	         120	            0	                 0	          0	
  4647192	  8.249728	      -135	         121	            0	                 0	          0	
  4647242	  7.643974	      -137	         115	            0	                 0	          0	
  4647292	  7.364778	      -137	         107	            0	                 0	          0	
  4647342	  7.333781	      -135	         108	            0	                 0	          0	
  4647392	    7.4695	      -135	         115	            0	                 0	          0	
  4647442	  7.681389	      -135	         113	            0	                 0	          0	
  4647492	  7.506314	      -137	         110	            0	                 0	          0	
  4647542	  7.385946	      -133	         114	            0	                 0	          0	
  4647592	  7.517024	      -133	         113	            0	                 0	          0	
  4647642	  7.408213	      -135	         108	            0	                 0	          0	
  4647692	  7.530459	      -133	         110	            0	                 0	          0	
  4647742	  7.692375	      -135	         110	            0	                 0	          0	
  4647792	  7.213358	      -137	         107	            0	                 0	          0	
  4647842	  6.638207	      -135	         101	            0	                 0	          0	
  4647892	    6.9965	      -134	         102	            0	                 0	          0	
  4647942	  7.901925	      -134	         111	            0	                 0	          0	
  4647992	  8.118733	      -135	         115	            0	                 0	          0	
  4648042	  7.811464	      -134	         115	            0	                 0	          0	
  4648092	  7.753644	      -134	         112	            0	                 0	          0	
  4648142	  7.385796	      -137	         105	            0	                 0	          0	
  4648192	  7.281556	      -136	         106	            0	                 0	          0	
  4648242	  7.562181	      -134	         111	            0	                 0	          0	
  4648292	  7.473289	      -133	         112	            0	                 0	          0	
  4648342	  7.804019	      -134	         120	            0	                 0	          0	
  4648392	  7.896753	      -135	         116	            0	                 0	          0	
  4648442	  7.461741	      -136	         111	            0	                 0	          0	
  4648492	  7.494033	      -138	         115	            0	                 0	          0	
  4648542	  7.304855	      -136	         111	            0	                 0	          0	
  4648592	  7.315414	      -134	         111	            0	                 0	          0	
  4648642	  7.163964	      -135	         111	            0	                 0	          0	
  4648692	  6.948299	      -136	         112	            0	                 0	          0	
  4648742	  7.114066	      -135	         110	            0	                 0	          0	
  4648792	  7.132854	      -133	         102	            0	                 0	          0	
  4648842	  7.435995	      -134	         109	            0	                 0	          0	
  4648892	  7.374805	      -135	         113	            0	                 0	          0	
  4648942	    7.1608	      -136	         107	            0	                 0	          0	
  4648992	  7.619218	      -136	         113	            0	                 0	          0	
  4649042	  7.674965	      -134	         115	            0	                 0	          0	
  4649092	  7.413898	      -133	         113	            0	                 0	          0	
  4649142	  7.400356	      -134	         116	            0	                 0	          0	
  4649192	  7.444044	      -134	         117	            0	                 0	          0	
  4649242	  7.042857	      -135	         113	            0	                 0	          0	
  4649292	  7.003247	      -134	         114	            0	                 0	          0	
  4649342	  7.269267	      -135	         115	            0	                 0	          0	
  4649392	  7.162435	      -134	         107	            0	                 0	          0	
  4649442	   7.23949	      -133	         108	            0	                 0	          0	
  4649492	  7.138051	      -132	         112	            0	                 0	          0	
  4649542	  7.131868	      -132	         105	            0	                 0	          0	
  4649592	  7.155176	      -134	         102	            0	                 0	          0	
  4649642	  7.364334	      -136	         112	            0	                 0	          0	
  4649692	   7.70602	      -134	         117	            0	                 0	          0	
  4649742	  7.567271	      -132	         115	            0	                 0	          0	
  4649792	  7.596998	      -134	         114	            0	                 0	          0	
  4649842	  7.348862	      -135	         110	            0	                 0	          0	
  4649892	  7.041054	      -136	         107	            0	                 0	          0	
  4649942	  7.280566	      -136	         111	            0	                 0	          0	
  4649992	  7.174762	      -135	         109	            0	                 0	          0	
  4650042	   7.32588	      -135	         111	            0	                 0	          0	
  4650092	  8.031766	      -135	         121	            0	                 0	          0	
  4650142	  7.517557	      -135	         118	            0	                 0	          0	
  4650192	  7.509058	      -134	         111	            0	                 0	          0	
  4650242	  7.563067	      -132	         110	            0	                 0	          0	
  4650292	  7.110749	      -132	         113	            0	                 0	          0	
  4650342	  6.989564	      -133	         111	            0	                 0	          0	
  4650392	  7.385449	      -134	         112	            0	                 0	          0	
  4650442	  7.804268	      -134	         115	            0	                 0	          0	
  4650492	  7.549829	      -133	         114	            0	                 0	          0	
  4650542	  7.789773	      -135	         116	            0	                 0	          0	
  4650592	  8.024551	      -134	         115	            0	                 0	          0	
  4650642	  7.897592	      -134	         114	            0	                 0	          0	
  4650692	    7.6361	      -135	         111	            0	                 0	          0	
  4650742	  7.156167	      -133	         107	            0	                 0	          0	
  4650792	  7.156893	      -132	         108	            0	                 0	          0	
  4650842	  7.201103	      -131	         107	            0	                 0	          0	
  4650892	  7.166722	      -133	         108	            0	                 0	          0	
  4650942	   7.49629	      -135	         114	            0	                 0	          0	
  4650992	  7.528546	      -133	         112	            0	                 0	          0	
  4651042	  6.891517	      -134	         105	            0	                 0	          0	
  4651092	  7.087626	      -134	         111	            0	                 0	          0	
  4651142	  7.397061	      -133	         113	            0	                 0	          0	
  4651192	  6.949263	      -132	         106	            0	                 0	          0	
  4651242	  7.061538	      -132	         104	            0	                 0	          0	
  4651292	   7.41022	      -134	         107	            0	                 0	          0	
  4651342	  7.510164	      -134	         108	            0	                 0	          0	
  4651392	  7.356459	      -133	         109	            0	                 0	          0	
  4651442	  7.129923	      -131	         106	            0	                 0	          0	
  4651492	  7.034348	      -134	         112	            0	                 0	          0	
  4651542	  7.428494	      -135	         113	            0	                 0	          0	
  4651592	  7.158478	      -133	         105	            0	                 0	          0	
  4651642	   7.17246	      -133	         108	            0	                 0	          0	
  4651692	  7.836528	      -133	         116	            0	                 0	          0	
  4651742	  7.970976	      -134	         120	            0	                 0	          0	
  4651792	   7.33005	      -135	         114	            0	                 0	          0	
  4651842	   6.91258	      -134	         104	            0	                 0	          0	
  4651892	    7.1537	      -134	         102	            0	                 0	          0	
  4651942	   7.10561	      -133	         109	            0	                 0	          0	
  4651992	  7.221944	      -132	         113	            0	                 0	          0	
  4652042	  7.441761	      -132	         106	            0	                 0	          0	
  4652092	  7.540335	      -133	         106	            0	                 0	          0	
  4652142	  7.746632	      -134	         114	            0	                 0	          0	
  4652192	   7.70578	      -138	         114	            0	                 0	          0	
  4652242	   7.58711	      -137	         113	            0	                 0	          0	
  4652292	  7.644671	      -134	         115	            0	                 0	          0	
  4652342	  7.400868	      -133	         112	            0	                 0	          0	
  4652392	  6.854526	      -134	         105	            0	                 0	          0	
  4652442	  7.273351	      -136	         110	            0	                 0	          0	
  4652492	  7.771449	      -135	         114	            0	                 0	          0	
  4652542	    7.3866	      -136	         109	            0	                 0	          0	
  4652592	  7.134934	      -135	         107	            0	                 0	          0	
  4652642	  7.128778	      -133	         107	            0	                 0	          0	
  4652692	  7.515726	      -133	         110	            0	                 0	          0	
  4652742	  7.788224	      -133	         111	            0	                 0	          0	
  4652792	  7.786883	      -134	         114	            0	                 0	          0	
  4652842	  7.689435	      -137	         114	            0	                 0	          0	
  4652892	  7.431536	      -136	         113	            0	                 0	          0	
  4652942	  7.668905	      -136	         117	            0	                 0	          0	
  4652992	  7.796446	      -133	         115	            0	                 0	          0	
  4653042	   7.63366	      -133	         113	            0	                 0	          0	
  4653092	  7.520252	      -135	         113	            0	                 0	          0	
  4653142	   7.30255	      -135	         113	            0	                 0	          0	
  4653192	  7.486639	      -136	         114	            0	                 0	          0	
  4653242	  7.374264	      -136	         113	            0	                 0	          0	
  4653292	  7.001971	      -135	         109	            0	                 0	          0	
  4653342	  7.279675	      -135	         110	            0	                 0	          0	
  4653392	  7.863113	      -134	         114	            0	                 0	          0	
  4653442	  7.842699	      -133	         113	            0	                 0	          0	
  4653492	  7.370338	      -135	         109	            0	                 0	          0	
  4653542	  7.140824	      -135	         106	            0	                 0	          0	
  4653592	  7.239919	      -135	         110	            0	                 0	          0	
  4653642	  7.229677	      -135	         112	            0	                 0	          0	
  4653692	  6.944049	      -133	         108	            0	                 0	          0	
  4653742	  7.103677	      -134	         108	            0	                 0	          0	
  4653792	    7.3667	      -134	         112	            0	                 0	          0	
  4653842	  7.506931	      -135	         115	            0	                 0	          0	
