TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
  9957642	  15.00571	       -83	         106	            0	                 0	          0	
  9957692	  14.74299	       -84	         104	            0	                 0	          0	
  9957742	  14.68257	       -84	         103	            0	                 0	          0	
  9957792	  14.88147	       -83	         103	            0	                 0	          0	
  9957842	  14.70829	       -85	          99	            0	                 0	          0	
  9957892	  14.75818	       -85	          99	            0	                 0	          0	
  9957942	  14.81791	       -85	         100	            0	                 0	          0	
  9957992	  14.53189	       -85	         101	            0	                 0	          0	
  9958042	  14.85159	       -85	         101	            0	                 0	          0	
  9958092	   15.1334	       -84	         102	            0	                 0	          0	
  9958142	  14.82611	       -84	         106	            0	                 0	          0	
  9958192	  14.68274	       -84	         105	            0	                 0	          0	
  9958242	  14.67009	       -83	         104	            0	                 0	          0	
  9958292	  14.66918	       -83	         105	            0	                 0	          0	
  9958342	  14.43043	       -83	         103	            0	                 0	          0	
  9958392	  14.16973	       -83	          99	            0	                 0	          0	
  9958442	  14.59393	       -84	         102	            0	                 0	          0	
  9958492	  14.68464	       -85	         104	            0	                 0	          0	
  9958542	  14.67558	       -84	         104	            0	                 0	          0	
  9958592	  14.78701	       -84	         103	            0	                 0	          0	
  9958642	  14.66428	       -85	         103	            0	                 0	          0	
  9958692	  14.72476	       -85	         103	            0	                 0	          0	
  9958742	  14.54424	       -85	         103	            0	                 0	          0	
  9958792	  14.66386	       -85	         106	            0	                 0	          0	
  9958842	  14.68236	       -85	         106	            0	                 0	          0	
  9958892	  14.63101	       -85	         102	            0	                 0	          0	
  9958942	    14.858	       -83	         105	            0	                 0	          0	
  9958992	  14.99092	       -83	         106	            0	                 0	          0	
  9959042	  15.26145	       -84	         105	            0	                 0	          0	
  9959092	  14.93105	       -84	         101	            0	                 0	          0	
  9959142	  14.74196	       -84	         101	            0	                 0	          0	
  9959192	  15.37871	       -84	         108	            0	                 0	          0	
  9959242	  15.33685	       -82	         108	            0	                 0	          0	
  9959292	  15.23458	       -83	         104	            0	                 0	          0	
  9959342	  15.18632	       -84	         107	            0	                 0	          0	
  9959392	  14.90688	       -84	         109	            0	                 0	          0	
  9959442	  15.50908	       -84	         108	            0	                 0	          0	
  9959492	  15.33302	       -83	         106	            0	                 0	          0	
  9959542	  14.78997	       -83	         102	            0	                 0	          0	
  9959592	  15.29045	       -84	         108	            0	                 0	          0	
  9959642	  15.50399	       -85	         109	            0	                 0	          0	
  9959692	  15.14875	       -84	         104	            0	                 0	          0	
  9959742	  14.84389	       -83	         102	            0	                 0	          0	
  9959792	  14.67509	       -83	         102	            0	                 0	          0	
  9959842	  14.59537	       -83	         102	            0	                 0	          0	
  9959892	  14.87385	       -83	         106	            0	                 0	          0	
  9959942	  14.86517	       -84	         103	            0	                 0	          0	
  9959992	  14.60176	       -85	         101	            0	                 0	          0	
  9960042	  14.75601	       -84	         104	            0	                 0	          0	
  9960092	  14.90818	       -84	         102	            0	                 0	          0	
  9960142	  14.80163	       -85	         101	            0	                 0	          0	
  9960192	   14.6907	       -85	         102	            0	                 0	          0	
  9960242	  14.89366	       -85	         105	            0	                 0	          0	
  9960292	  15.12339	       -84	         107	            0	                 0	          0	
  9960342	   15.0355	       -84	         106	            0	                 0	          0	
  9960392	  14.76693	       -84	         103	            0	                 0	          0	
  9960442	  14.76016	       -83	         104	            0	                 0	          0	
  9960492	  14.62196	       -84	         105	            0	                 0	          0	
  9960542	  14.57495	       -85	         107	            0	                 0	          0	
  9960592	  14.61116	       -84	         108	            0	                 0	          0	
  9960642	  14.44824	       -83	         107	            0	                 0	          0	
  9960692	  14.75698	       -84	         107	            0	                 0	          0	
  9960742	  15.04714	       -84	         108	            0	                 0	          0	
  9960792	  15.18173	       -83	         111	            0	                 0	          0	
  9960842	  14.84615	       -83	         108	            0	                 0	          0	
  9960892	  14.73588	       -83	         105	            0	                 0	          0	
  9960942	  14.74724	       -83	         106	            0	                 0	          0	
  9960992	  14.90214	       -83	         108	            0	                 0	          0	
  9961042	  15.29087	       -83	         111	            0	                 0	          0	
  9961092	  14.95695	       -84	         108	            0	                 0	          0	
  9961142	  14.95041	       -84	         109	            0	                 0	          0	
  9961192	  15.24649	       -84	         109	            0	                 0	          0	
  9961242	  15.53928	       -85	         109	            0	                 0	          0	
  9961292	  15.44834	       -84	         112	            0	                 0	          0	
  9961342	  14.93159	       -84	         108	            0	                 0	          0	
  9961392	  14.95057	       -84	         106	            0	                 0	          0	
  9961442	  14.63253	       -84	         107	            0	                 0	          0	
  9961492	  14.72787	       -85	         106	            0	                 0	          0	
  9961542	  14.95063	       -85	         108	            0	                 0	          0	
  9961592	  14.56107	       -84	         108	            0	                 0	          0	
  9961642	  14.51878	       -83	         105	            0	                 0	          0	
  9961692	  14.59959	       -83	         103	            0	                 0	          0	
  9961742	  14.79503	       -83	         105	            0	                 0	          0	
  9961792	  15.01805	       -82	         107	            0	                 0	          0	
  9961842	  14.83674	       -82	         105	            0	                 0	          0	
  9961892	  14.92561	       -84	         106	            0	                 0	          0	
  9961942	  15.01324	       -85	         107	            0	                 0	          0	
  9961992	  15.01537	       -84	         109	            0	                 0	          0	
  9962042	  14.84012	       -84	         108	            0	                 0	          0	
  9962092	   14.6094	       -84	         106	            0	                 0	          0	
  9962142	  14.65372	       -83	         105	            0	                 0	          0	
  9962192	  14.51326	       -83	         106	            0	                 0	          0	
  9962242	  14.55345	       -83	         104	            0	                 0	          0	
  9962292	  14.83655	       -83	         105	            0	                 0	          0	
  9962342	  15.45179	       -84	         109	            0	                 0	          0	
  9962392	  15.40013	       -82	         108	            0	                 0	          0	
  9962442	   14.7859	       -82	         106	            0	                 0	          0	
  9962492	  15.00248	       -85	         107	            0	                 0	          0	
  9962542	  14.98102	       -84	         107	            0	                 0	          0	
  9962592	   14.9283	       -83	         109	            0	                 0	          0	
  9962642	  15.22836	       -83	         110	            0	                 0	          0	
  9962692	  15.00629	       -83	         106	            0	                 0	          0	
  9962742	  14.77324	       -82	         107	            0	                 0	          0	
  9962792	  14.84697	       -83	         110	            0	                 0	          0	
  9962842	  14.71456	       -85	         108	            0	                 0	          0	
  9962892	  14.74464	       -84	         106	            0	                 0	          0	
  9962942	  14.87702	       -83	         105	            0	                 0	          0	
  9962992	  14.74338	       -82	         107	            0	                 0	          0	
  9963042	   14.8745	       -83	         111	            0	                 0	          0	
  9963092	  15.37814	       -84	         113	            0	                 0	          0	
  9963142	  15.42874	       -84	         111	            0	                 0	          0	
  9963192	   15.0998	       -84	         107	            0	                 0	          0	
  9963242	   15.1022	       -83	         108	            0	                 0	          0	
  9963292	  15.16546	       -83	         110	            0	                 0	          0	
  9963342	  15.26385	       -84	         110	            0	                 0	          0	
  9963392	  15.44613	       -84	         110	            0	                 0	          0	
  9963442	  15.17403	       -83	         107	            0	                 0	          0	
  9963492	  15.12904	       -83	         104	            0	                 0	          0	
  9963542	  15.33287	       -83	         109	            0	                 0	          0	
  9963592	  15.16746	       -84	         112	            0	                 0	          0	
  9963642	  15.00878	       -84	         111	            0	                 0	          0	
  9963692	   14.7885	       -83	         108	            0	                 0	          0	
  9963742	  14.64954	       -83	         105	            0	                 0	          0	
  9963792	  14.75096	       -84	         105	            0	                 0	          0	
  9963842	  14.62214	       -84	         107	            0	                 0	          0	
  9963892	  14.47219	       -84	         107	            0	                 0	          0	
  9963942	  14.78664	       -84	         107	            0	                 0	          0	
  9963992	  14.88216	       -83	         108	            0	                 0	          0	
  9964042	  14.78201	       -84	         105	            0	                 0	          0	
  9964092	  14.80879	       -84	         103	            0	                 0	          0	
  9964142	    14.875	       -83	         105	            0	                 0	          0	
  9964192	  15.06811	       -84	         108	            0	                 0	          0	
  9964242	  14.82636	       -83	         108	            0	                 0	          0	
  9964292	  15.42646	       -82	         112	            0	                 0	          0	
  9964342	  16.01068	       -83	         114	            0	                 0	          0	
  9964392	  15.03174	       -84	         109	            0	                 0	          0	
  9964442	  14.52774	       -82	         103	            0	                 0	          0	
  9964492	  14.65204	       -83	         101	            0	                 0	          0	
  9964542	  14.82543	       -83	         105	            0	                 0	          0	
  9964592	  14.78082	       -84	         106	            0	                 0	          0	
  9964642	  14.76936	       -83	         107	            0	                 0	          0	
  9964692	   14.8743	       -81	         107	            0	                 0	          0	
  9964742	   14.6604	       -81	         106	            0	                 0	          0	
  9964792	  14.88893	       -83	         109	            0	                 0	          0	
  9964842	  14.97666	       -83	         109	            0	                 0	          0	
  9964892	  14.85068	       -82	         109	            0	                 0	          0	
  9964942	  14.89838	       -82	         111	            0	                 0	          0	
  9964992	  14.95253	       -83	         110	            0	                 0	          0	
  9965042	  14.95489	       -83	         107	            0	                 0	          0	
  9965092	   14.6131	       -84	         106	            0	                 0	          0	
  9965142	  14.81507	       -84	         109	            0	                 0	          0	
  9965192	  14.73487	       -83	         108	            0	                 0	          0	
  9965242	  14.76354	       -82	         105	            0	                 0	          0	
  9965292	  15.13873	       -83	         107	            0	                 0	          0	
  9965342	  14.76345	       -82	         107	            0	                 0	          0	
  9965392	  14.73986	       -82	         109	            0	                 0	          0	
  9965442	  15.37083	       -82	         112	            0	                 0	          0	
  9965492	  15.24007	       -82	         109	            0	                 0	          0	
  9965542	  14.98813	       -84	         105	            0	                 0	          0	
  9965592	  14.87782	       -84	         105	            0	                 0	          0	
  9965642	  14.57789	       -84	         103	            0	                 0	          0	
  9965692	  14.95908	       -85	         105	            0	                 0	          0	
  9965742	  14.93825	       -84	         107	            0	                 0	          0	
  9965792	  14.67617	       -83	         107	            0	                 0	          0	
  9965842	  14.76945	       -83	         108	            0	                 0	          0	
  9965892	  14.33253	       -82	         105	            0	                 0	          0	
  9965942	  14.25294	       -81	         105	            0	                 0	          0	
