PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
     10010975	         -1	          0	    3000	     9	       100	                44	                   0	
     10011075	         -1	          0	    3100	     8	       100	                45	                   0	
     10011175	         -1	          0	    3200	     9	       100	                45	                   0	
     10011275	         -1	          0	    3300	     9	       100	                45	                   0	
     10011375	         -1	          0	    3400	     9	       100	                45	                   0	
     10011475	         -1	          0	    3500	     9	       100	                45	                   0	
     10011575	         -1	          0	    3600	     9	       100	                45	                   0	
     10011675	         -1	          0	    3700	    10	       100	                45	                   0	
     10011775	         -1	          0	    3800	     9	       100	                46	                   0	
     10011875	         -1	          0	    3900	    10	       100	                46	                   0	
     10011975	         -1	          0	    4000	    10	        99	                46	                   0	
     10012075	         -1	          0	    4100	    10	       100	                46	                   0	
     10012175	         -1	          0	    4200	    11	       100	                46	                   0	
     10012275	         -1	          0	    4300	    10	       100	                46	                   0	
     10012375	         -1	          0	    4400	    11	       100	                47	                   0	
     10012475	         -1	          0	    4500	    10	       100	                47	                   0	
     10012575	         -1	          0	    4600	    11	       100	                47	                   0	
     10012675	         -1	          0	    4700	    11	        99	                47	                   0	
     10012775	         -1	          0	    4800	    11	       100	                47	                   0	
     10012875	         -1	          0	    4900	    11	       100	                47	                   0	
     10012975	         -1	          0	    5000	    11	        99	                47	                   0	
     10013075	         -1	          0	    5100	    11	       100	                47	                   0	
     10013175	         -1	          0	    5200	    12	        99	                48	                   0	
     10013275	         -1	          0	    5300	    12	       100	                48	                   0	
     10013375	         -1	          0	    5400	    12	       100	                48	                   0	
     10013475	         -1	          0	    5500	    12	       100	                48	                   0	
     10013575	         -1	          0	    5600	    12	        99	                48	                   0	
     10013675	         -1	          0	    5700	    12	       100	                48	                   0	
     10013775	         -1	          0	    5800	    12	       100	                48	                   0	
     10013875	         -1	          0	    5900	    12	       100	                48	                   0	
     10013975	         -1	          0	    6000	    12	        99	                49	                   0	
     10014075	         -1	          0	    6100	    13	       100	                49	                   0	
     10014175	         -1	          0	    6200	    12	       100	                49	                   0	
     10014275	         -1	          0	    6300	    13	        99	                49	                   0	
     10014375	         -1	          0	    6400	    13	        99	                49	                   0	
     10014475	         -1	          0	    6500	    13	        99	                49	                   0	
     10014575	         -1	          0	    6600	    13	        99	                49	                   0	
     10014675	         -1	          0	    6700	    13	       100	                49	                   0	
     10014775	         -1	          0	    6800	    13	        99	                49	                   0	
     10014875	         -1	          0	    6900	    13	        99	                49	                   0	
     10014975	         -1	          0	    7000	    14	        99	                49	                   0	
     10015075	         -1	          0	    7100	    14	        99	                50	                   0	
     10015175	         -1	          0	    7200	    13	       100	                50	                   0	
     10015275	         -1	          0	    7300	    14	        99	                50	                   0	
     10015375	         -1	          0	    7400	    14	        99	                50	                   0	
     10015475	         -1	          0	    7500	    14	        99	                50	                   0	
     10015575	         -1	          0	    7600	    14	        99	                50	                   0	
     10015675	         -1	          0	    7700	    14	        99	                50	                   0	
     10015775	         -1	          0	    7800	    14	        99	                50	                   0	
     10015875	         -1	          0	    7900	    14	       100	                50	                   0	
     10015974	         -1	          0	    8000	    14	        99	                50	                   0	
     10016075	         -1	          0	    8100	    15	       100	                50	                   0	
     10016174	         -1	          0	    8200	    14	        99	                50	                   0	
     10016274	         -1	          0	    8300	    15	        99	                51	                   0	
     10016374	         -1	          0	    8400	    15	       100	                51	                   0	
     10016474	         -1	          0	    8500	    15	        99	                51	                   0	
     10016574	         -1	          0	    8600	    15	        99	                51	                   0	
     10016674	         -1	          0	    8700	    15	        99	                51	                   0	
     10016774	         -1	          0	    8800	    15	        99	                51	                   0	
     10016874	         -1	          0	    8900	    15	       100	                51	                   0	
     10016974	         -1	          0	    9000	    15	        99	                51	                   0	
     10017074	         -1	          0	    9100	    15	        99	                51	                   0	
     10017174	         -1	          0	    9200	    15	        99	                51	                   0	
     10017274	         -1	          0	    9300	    16	        99	                51	                   0	
     10017374	         -1	          0	    9400	    15	       100	                51	                   0	
     10017474	         -1	          0	    9500	    15	        99	                51	                   0	
     10017574	         -1	          0	    9600	    15	       100	                51	                   0	
     10017674	         -1	          0	    9700	    15	        99	                51	                   0	
     10017774	         -1	          0	    9800	    16	        99	                51	                   0	
     10017874	         -1	          0	    9900	    16	        99	                51	                   0	
     10017974	         -1	          0	   10000	    16	        99	                52	                   0	
     10018074	         -1	          0	   10100	    16	        99	                52	                   0	
     10018174	         -1	          0	   10200	    16	        99	                52	                   0	
     10018274	         -1	          0	   10300	    16	        99	                52	                   0	
     10018374	         -1	          0	   10400	    16	        99	                52	                   0	
     10018474	         -1	          0	   10500	    16	        99	                52	                   0	
     10018574	         -1	          0	   10600	    16	        99	                52	                   0	
     10018674	         -1	          0	   10700	    16	        99	                52	                   0	
     10018774	         -1	          0	   10800	    16	        99	                52	                   0	
     10018874	         -1	          0	   10900	    16	        99	                52	                   0	
     10018974	         -1	          0	   11000	    16	        98	                52	                   0	
     10019074	         -1	          0	   11100	    16	        99	                52	                   0	
     10019174	         -1	          0	   11200	    16	        99	                52	                   0	
     10019274	         -1	          0	   11300	    16	        98	                52	                   0	
     10019374	         -1	          0	   11400	    16	        98	                52	                   0	
     10019474	         -1	          0	   11500	    17	        99	                52	                   0	
     10019574	         -1	          0	   11600	    17	        99	                52	                   0	
     10019674	         -1	          0	   11700	    17	        98	                52	                   0	
     10019774	         -1	          0	   11800	    17	        99	                52	                   0	
     10019874	         -1	          0	   11900	    17	        99	                52	                   0	
     10019974	         -1	          0	   12000	    17	        98	                52	                   0	
     10020074	         -1	          0	   12100	    17	        99	                52	                   0	
     10020174	         -1	          0	   12200	    17	        99	                53	                   0	
     10020274	         -1	          0	   12300	    17	        99	                53	                   0	
     10020374	         -1	          0	   12400	    17	        98	                53	                   0	
     10020474	         -1	          0	   12500	    17	        98	                53	                   0	
     10020574	         -1	          0	   12600	    17	        98	                53	                   0	
     10020674	         -1	          0	   12700	    17	        99	                53	                   0	
     10020774	         -1	          0	   12800	    17	        99	                53	                   0	
     10020874	         -1	          0	   12900	    17	        99	                53	                   0	
     10020974	         -1	          0	   13000	    18	        98	                53	                   0	
     10021074	         -1	          0	   13100	    17	        99	                53	                   0	
     10021174	         -1	          0	   13200	    17	        99	                53	                   0	
     10021274	         -1	          0	   13300	    17	        99	                53	                   0	
     10021374	         -1	          0	   13400	    17	        99	                53	                   0	
     10021474	         -1	          0	   13500	    18	        98	                53	                   0	
     10021574	         -1	          0	   13600	    17	        99	                53	                   0	
     10021674	         -1	          0	   13700	    17	        98	                53	                   0	
     10021774	         -1	          0	   13800	    17	        99	                53	                   0	
     10021873	         -1	          0	   13900	    18	        98	                53	                   0	
     10021973	         -1	          0	   14000	    17	        99	                53	                   0	
     10022073	         -1	          0	   14100	    17	        98	                53	                   0	
     10022173	         -1	          0	   14200	    18	        99	                53	                   0	
     10022273	         -1	          0	   14300	    17	        98	                53	                   0	
     10022373	         -1	          0	   14400	    17	        99	                53	                   0	
     10022473	         -1	          0	   14500	    18	        99	                53	                   0	
     10022573	         -1	          0	   14600	    18	        99	                53	                   0	
     10022673	         -1	          0	   14700	    18	        98	                53	                   0	
     10022773	         -1	          0	   14800	    17	        98	                53	                   0	
     10022873	         -1	          0	   14900	    18	        98	                53	                   0	
     10022973	         -1	          0	   15000	    17	        98	                53	                   0	
     10023073	         -1	          0	   15100	    17	        98	                53	                   0	
     10023173	         -1	          0	   15200	    19	        98	                53	                   0	
     10023273	         -1	          0	   15300	    18	        98	                53	                   0	
     10023373	         -1	          0	   15400	    18	        98	                53	                   0	
     10023473	         -1	          0	   15500	    18	        98	                53	                   0	
     10023573	         -1	          0	   15600	    18	        99	                53	                   0	
     10023673	         -1	          0	   15700	    18	        98	                53	                   0	
     10023773	         -1	          0	   15800	    18	        99	                53	                   0	
     10023873	         -1	          0	   15900	    18	        99	                53	                   0	
     10023973	         -1	          0	   16000	    18	        99	                53	                   0	
     10024073	         -1	          0	   16100	    18	        99	                53	                   0	
     10024173	         -1	          0	   16200	    18	        98	                54	                   0	
     10024273	         -1	          0	   16300	    18	        99	                54	                   0	
     10024373	         -1	          0	   16400	    18	        98	                54	                   0	
     10024473	         -1	          0	   16500	    18	        99	                54	                   0	
     10024573	         -1	          0	   16600	    18	        99	                54	                   0	
     10024673	         -1	          0	   16700	    18	        98	                54	                   0	
     10024773	         -1	          0	   16800	    18	        99	                54	                   0	
     10024873	         -1	          0	   16900	    18	        98	                54	                   0	
     10024973	         -1	          0	   17000	    18	        98	                54	                   0	
     10025073	         -1	          0	   17100	    18	        98	                54	                   0	
     10025173	         -1	          0	   17200	    18	        99	                54	                   0	
     10025273	         -1	          0	   17300	    18	        99	                54	                   0	
     10025373	         -1	          0	   17400	    19	        98	                54	                   0	
     10025473	         -1	          0	   17500	    18	        98	                54	                   0	
     10025573	         -1	          0	   17600	    18	        99	                54	                   0	
     10025673	         -1	          0	   17700	    18	        99	                54	                   0	
     10025773	         -1	          0	   17800	    18	        99	                54	                   0	
     10025873	         -1	          0	   17900	    18	        99	                54	                   0	
     10025973	         -1	          0	   18000	    18	        99	                54	                   0	
     10026073	         -1	          0	   18100	    18	        99	                54	                   0	
     10026173	         -1	          0	   18200	    18	        98	                54	                   0	
     10026273	         -1	          0	   18300	    18	        99	                54	                   0	
     10026373	         -1	          0	   18400	    19	        99	                54	                   0	
     10026473	         -1	          0	   18500	    18	        99	                54	                   0	
     10026573	         -1	          0	   18600	    19	        99	                54	                   0	
     10026673	         -1	          0	   18700	    18	        98	                54	                   0	
     10026773	         -1	          0	   18800	    19	        99	                54	                   0	
     10026873	         -1	          0	   18900	    18	        99	                54	                   0	
     10026973	         -1	          0	   19000	    18	        99	                54	                   0	
     10027073	         -1	          0	   19100	    19	        98	                54	                   0	
     10027173	         -1	          0	   19200	    18	        99	                54	                   0	
     10027273	         -1	          0	   19300	    19	        99	                54	                   0	
     10027373	         -1	          0	   19400	    18	        98	                54	                   0	
     10027472	         -1	          0	   19500	    19	        98	                54	                   0	
     10027573	         -1	          0	   19600	    18	        98	                54	                   0	
     10027673	         -1	          0	   19700	    18	        99	                54	                   0	
     10027773	         -1	          0	   19800	    19	        98	                54	                   0	
     10027872	         -1	          0	   19900	    18	        98	                54	                   0	
     10027972	         -1	          0	   20000	    19	        99	                54	                   0	
     10028072	         -1	          0	   20100	    18	        99	                54	                   0	
     10028172	         -1	          0	   20200	    19	        99	                54	                   0	
     10028272	         -1	          0	   20300	    19	        98	                54	                   0	
     10028372	         -1	          0	   20400	    18	        98	                54	                   0	
     10028472	         -1	          0	   20500	    19	        99	                54	                   0	
     10028570	         -1	          0	   20600	    19	        98	                54	                   0	
     10028670	         -1	          0	   20700	    19	        99	                54	                   0	
     10028770	         -1	          0	   20800	    19	        98	                54	                   0	
     10028870	         -1	          0	   20900	    19	        99	                54	                   0	
     10028970	         -1	          0	   21000	    19	        99	                54	                   0	
     10029070	         -1	          0	   21100	    19	        98	                54	                   0	
     10029170	         -1	          0	   21200	    19	        98	                54	                   0	
     10029270	         -1	          0	   21300	    19	        99	                54	                   0	
     10029370	         -1	          0	   21400	    19	        98	                54	                   0	
     10029470	         -1	          0	   21500	    19	        99	                54	                   0	
     10029570	         -1	          0	   21600	    19	        99	                54	                   0	
     10029670	         -1	          0	   21700	    18	        99	                54	                   0	
     10029770	         -1	          0	   21800	    19	        98	                54	                   0	
     10029870	         -1	          0	   21900	    19	        98	                54	                   0	
     10029970	         -1	          0	   22000	    19	        99	                54	                   0	
     10030070	         -1	          0	   22100	    19	        98	                54	                   0	
     10030170	         -1	          0	   22200	    18	        99	                54	                   0	
     10030270	         -1	          0	   22300	    19	        98	                54	                   0	
     10030370	         -1	          0	   22400	    19	        98	                54	                   0	
     10030470	         -1	          0	   22500	    19	        99	                54	                   0	
     10030570	         -1	          0	   22600	    19	        99	                54	                   0	
     10030670	         -1	          0	   22700	    19	        99	                54	                   0	
     10030770	         -1	          0	   22800	    18	        99	                54	                   0	
     10030870	         -1	          0	   22900	    19	        98	                54	                   0	
     10030970	         -1	          0	   23000	    19	        98	                54	                   0	
     10031070	         -1	          0	   23100	    19	        99	                54	                   0	
     10031170	         -1	          0	   23200	    19	        99	                54	                   0	
     10031270	         -1	          0	   23300	    19	        99	                54	                   0	
     10031370	         -1	          0	   23400	    19	        98	                54	                   0	
     10031470	         -1	          0	   23500	    19	        99	                54	                   0	
     10031570	         -1	          0	   23600	    18	        98	                54	                   0	
     10031670	         -1	          0	   23700	    19	        99	                54	                   0	
     10031770	         -1	          0	   23800	    19	        98	                54	                   0	
     10031870	         -1	          0	   23900	    19	        98	                54	                   0	
     10031970	         -1	          0	   24000	    19	        99	                54	                   0	
     10032070	         -1	          0	   24100	    19	        99	                54	                   0	
     10032170	         -1	          0	   24200	    19	        98	                54	                   0	
     10032270	         -1	          0	   24300	    19	        99	                54	                   0	
     10032370	         -1	          0	   24400	    19	        99	                54	                   0	
     10032470	         -1	          0	   24500	    19	        99	                54	                   0	
     10032570	         -1	          0	   24600	    19	        98	                54	                   0	
     10032670	         -1	          0	   24700	    19	        99	                54	                   0	
     10032770	         -1	          0	   24800	    19	        98	                54	                   0	
     10032870	         -1	          0	   24900	    19	        98	                54	                   0	
     10032970	         -1	          0	   25000	    19	        98	                55	                   0	
     10033070	         -1	          0	   25100	    19	        99	                54	                   0	
     10033170	         -1	          0	   25200	    20	        99	                54	                   0	
     10033269	         -1	          0	   25300	    19	        98	                54	                   0	
     10033369	         -1	          0	   25400	    19	        99	                54	                   0	
     10033469	         -1	          0	   25500	    19	        98	                54	                   0	
     10033569	         -1	          0	   25600	    19	        98	                55	                   0	
     10033669	         -1	          0	   25700	    19	        99	                54	                   0	
     10033769	         -1	          0	   25800	    18	        98	                55	                   0	
     10033869	         -1	          0	   25900	    19	        99	                55	                   0	
     10033969	         -1	          0	   26000	    19	        98	                54	                   0	
     10034069	         -1	          0	   26100	    19	        99	                54	                   0	
     10034169	         -1	          0	   26200	    19	        99	                55	                   0	
     10034269	         -1	          0	   26300	    19	        98	                54	                   0	
     10034369	         -1	          0	   26400	    19	        99	                54	                   0	
     10034469	         -1	          0	   26500	    19	        98	                54	                   0	
     10034569	         -1	          0	   26600	    19	        99	                54	                   0	
     10034669	         -1	          0	   26700	    19	        98	                54	                   0	
     10034769	         -1	          0	   26800	    19	        99	                54	                   0	
     10034869	         -1	          0	   26900	    19	        98	                54	                   0	
     10034969	         -1	          0	   27000	    19	        99	                54	                   0	
     10035069	         -1	          0	   27100	    19	        99	                54	                   0	
     10035169	         -1	          0	   27200	    19	        98	                54	                   0	
     10035269	         -1	          0	   27300	    19	        99	                54	                   0	
     10035369	         -1	          0	   27400	    19	        98	                54	                   0	
     10035469	         -1	          0	   27500	    19	        98	                54	                   0	
     10035569	         -1	          0	   27600	    19	        98	                54	                   0	
     10035669	         -1	          0	   27700	    19	        98	                54	                   0	
     10035769	         -1	          0	   27800	    19	        99	                54	                   0	
     10035869	         -1	          0	   27900	    19	        98	                55	                   0	
     10035969	         -1	          0	   28000	    19	        99	                55	                   0	
     10036069	         -1	          0	   28100	    19	        98	                54	                   0	
     10036169	         -1	          0	   28200	    19	        98	                54	                   0	
     10036269	         -1	          0	   28300	    19	        98	                54	                   0	
