PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      9957689	         -1	          0	    1800	     8	       102	                41	                   0	
      9957789	         -1	          0	    1900	     9	       103	                41	                   0	
      9957889	         -1	          0	    2000	     9	       102	                41	                   0	
      9957989	         -1	          0	    2100	     9	       102	                42	                   0	
      9958088	         -1	          0	    2200	     9	       102	                42	                   0	
      9958188	         -1	          0	    2300	     9	       102	                42	                   0	
      9958288	         -1	          0	    2400	     9	       102	                43	                   0	
      9958388	         -1	          0	    2500	     9	       102	                43	                   0	
      9958486	         -1	          0	    2600	    10	       102	                43	                   0	
      9958586	         -1	          0	    2700	    10	       102	                43	                   0	
      9958686	         -1	          0	    2800	    10	       102	                43	                   0	
      9958786	         -1	          0	    2900	    10	       102	                44	                   0	
      9958886	         -1	          0	    3000	    11	       102	                44	                   0	
      9958986	         -1	          0	    3100	    11	       102	                44	                   0	
      9959086	         -1	          0	    3200	    11	       102	                44	                   0	
      9959186	         -1	          0	    3300	    11	       102	                44	                   0	
      9959286	         -1	          0	    3400	    10	       102	                45	                   0	
      9959386	         -1	          0	    3500	    11	       102	                45	                   0	
      9959486	         -1	          0	    3600	    12	       102	                45	                   0	
      9959586	         -1	          0	    3700	    11	       102	                45	                   0	
      9959686	         -1	          0	    3800	    11	       102	                45	                   0	
      9959786	         -1	          0	    3900	    11	       102	                46	                   0	
      9959886	         -1	          0	    4000	    12	       102	                46	                   0	
      9959986	         -1	          0	    4100	    12	       102	                46	                   0	
      9960086	         -1	          0	    4200	    12	       102	                46	                   0	
      9960186	         -1	          0	    4300	    13	       102	                46	                   0	
      9960286	         -1	          0	    4400	    12	       102	                46	                   0	
      9960386	         -1	          0	    4500	    12	       102	                46	                   0	
      9960486	         -1	          0	    4600	    13	       102	                47	                   0	
      9960586	         -1	          0	    4700	    13	       102	                47	                   0	
      9960686	         -1	          0	    4800	    13	       102	                47	                   0	
      9960786	         -1	          0	    4900	    13	       101	                47	                   0	
      9960886	         -1	          0	    5000	    13	       102	                47	                   0	
      9960986	         -1	          0	    5100	    13	       102	                47	                   0	
      9961086	         -1	          0	    5200	    14	       101	                47	                   0	
      9961186	         -1	          0	    5300	    14	       101	                47	                   0	
      9961286	         -1	          0	    5400	    14	       101	                48	                   0	
      9961386	         -1	          0	    5500	    14	       102	                48	                   0	
      9961486	         -1	          0	    5600	    14	       101	                48	                   0	
      9961586	         -1	          0	    5700	    14	       101	                48	                   0	
      9961686	         -1	          0	    5800	    15	       101	                48	                   0	
      9961786	         -1	          0	    5900	    15	       101	                48	                   0	
      9961886	         -1	          0	    6000	    15	       102	                48	                   0	
      9961986	         -1	          0	    6100	    15	       102	                48	                   0	
      9962086	         -1	          0	    6200	    15	       101	                48	                   0	
      9962186	         -1	          0	    6300	    15	       102	                49	                   0	
      9962286	         -1	          0	    6400	    15	       101	                49	                   0	
      9962386	         -1	          0	    6500	    16	       102	                49	                   0	
      9962486	         -1	          0	    6600	    16	       102	                49	                   0	
      9962586	         -1	          0	    6700	    16	       101	                49	                   0	
      9962686	         -1	          0	    6800	    15	       102	                49	                   0	
      9962786	         -1	          0	    6900	    16	       102	                49	                   0	
      9962886	         -1	          0	    7000	    16	       102	                49	                   0	
      9962986	         -1	          0	    7100	    16	       101	                49	                   0	
      9963086	         -1	          0	    7200	    16	       101	                49	                   0	
      9963186	         -1	          0	    7300	    16	       102	                50	                   0	
      9963286	         -1	          0	    7400	    16	       101	                50	                   0	
      9963386	         -1	          0	    7500	    16	       101	                50	                   0	
      9963486	         -1	          0	    7600	    17	       102	                50	                   0	
      9963585	         -1	          0	    7700	    17	       101	                50	                   0	
      9963685	         -1	          0	    7800	    17	       102	                50	                   0	
      9963786	         -1	          0	    7900	    17	       101	                50	                   0	
      9963886	         -1	          0	    8000	    17	       101	                50	                   0	
      9963986	         -1	          0	    8100	    17	       101	                50	                   0	
      9964086	         -1	          0	    8200	    18	       101	                50	                   0	
      9964185	         -1	          0	    8300	    17	       101	                50	                   0	
      9964286	         -1	          0	    8400	    17	       101	                50	                   0	
      9964385	         -1	          0	    8500	    17	       101	                50	                   0	
