TimeStamp	ForceValue	AxialAngle	LateralAngle	MetalSeverity	InAccurateSeverity	NeedZeroing	
 10060942	  21.42644	       -84	         113	            0	                 0	          0	
 10060992	  21.12693	       -84	         113	            0	                 0	          0	
 10061042	  20.76599	       -84	         112	            0	                 0	          0	
 10061092	  20.83537	       -84	         112	            0	                 0	          0	
 10061142	  21.46704	       -84	         115	            0	                 0	          0	
 10061192	  21.19548	       -85	         113	            0	                 0	          0	
 10061242	  20.78894	       -85	         111	            0	                 0	          0	
 10061292	  20.54678	       -84	         110	            0	                 0	          0	
 10061342	  20.49997	       -84	         112	            0	                 0	          0	
 10061392	  21.40312	       -85	         116	            0	                 0	          0	
 10061442	  21.49251	       -84	         115	            0	                 0	          0	
 10061492	  21.39742	       -84	         114	            0	                 0	          0	
 10061542	  21.55586	       -84	         115	            0	                 0	          0	
 10061592	  21.30247	       -84	         113	            0	                 0	          0	
 10061642	   21.1497	       -84	         111	            0	                 0	          0	
 10061692	   21.2134	       -84	         113	            0	                 0	          0	
 10061742	  21.41665	       -84	         114	            0	                 0	          0	
 10061792	  21.32241	       -85	         113	            0	                 0	          0	
 10061842	  21.23344	       -85	         115	            0	                 0	          0	
 10061892	  21.45211	       -85	         115	            0	                 0	          0	
 10061942	  21.13471	       -84	         113	            0	                 0	          0	
 10061992	  20.93479	       -84	         112	            0	                 0	          0	
 10062042	  21.31352	       -84	         114	            0	                 0	          0	
 10062092	  21.30027	       -84	         113	            0	                 0	          0	
 10062142	   21.1226	       -84	         113	            0	                 0	          0	
 10062192	  21.09179	       -83	         114	            0	                 0	          0	
 10062242	   21.0523	       -83	         113	            0	                 0	          0	
 10062292	  21.39141	       -84	         114	            0	                 0	          0	
 10062342	  21.58862	       -85	         114	            0	                 0	          0	
 10062392	  21.46227	       -84	         114	            0	                 0	          0	
 10062442	  21.34395	       -84	         113	            0	                 0	          0	
 10062492	  21.22053	       -84	         114	            0	                 0	          0	
 10062542	  21.14913	       -85	         114	            0	                 0	          0	
 10062592	  21.39737	       -85	         115	            0	                 0	          0	
 10062642	  21.88458	       -84	         117	            0	                 0	          0	
 10062692	  21.36014	       -84	         116	            0	                 0	          0	
 10062742	  21.42542	       -84	         116	            0	                 0	          0	
 10062792	  22.00142	       -85	         116	            0	                 0	          0	
 10062842	  21.92073	       -84	         116	            0	                 0	          0	
 10062892	  21.59379	       -84	         116	            0	                 0	          0	
 10062942	  21.02852	       -84	         114	            0	                 0	          0	
 10062992	  20.71311	       -84	         113	            0	                 0	          0	
 10063042	  21.01775	       -84	         115	            0	                 0	          0	
 10063092	  21.57621	       -84	         117	            0	                 0	          0	
 10063142	  21.65387	       -84	         116	            0	                 0	          0	
 10063192	   21.6694	       -84	         116	            0	                 0	          0	
 10063242	  21.34344	       -84	         117	            0	                 0	          0	
 10063292	   21.3551	       -84	         116	            0	                 0	          0	
 10063342	  21.39787	       -84	         114	            0	                 0	          0	
 10063392	  21.14684	       -85	         114	            0	                 0	          0	
 10063442	  20.73607	       -84	         113	            0	                 0	          0	
 10063492	  20.80211	       -84	         114	            0	                 0	          0	
 10063542	  21.10926	       -85	         115	            0	                 0	          0	
 10063592	   20.9442	       -84	         113	            0	                 0	          0	
 10063642	  21.38437	       -84	         114	            0	                 0	          0	
 10063692	   21.5436	       -84	         115	            0	                 0	          0	
 10063742	  21.32067	       -85	         114	            0	                 0	          0	
 10063792	  21.35445	       -85	         116	            0	                 0	          0	
 10063842	  21.20499	       -85	         114	            0	                 0	          0	
 10063892	   21.2401	       -84	         113	            0	                 0	          0	
 10063942	  21.34097	       -85	         115	            0	                 0	          0	
 10063992	  21.12133	       -85	         115	            0	                 0	          0	
 10064042	  21.12766	       -84	         114	            0	                 0	          0	
 10064092	  21.15584	       -84	         114	            0	                 0	          0	
 10064142	  21.23707	       -84	         114	            0	                 0	          0	
 10064192	   21.4008	       -85	         115	            0	                 0	          0	
 10064242	  21.22438	       -84	         114	            0	                 0	          0	
 10064292	  21.25334	       -83	         115	            0	                 0	          0	
 10064342	  21.26088	       -84	         116	            0	                 0	          0	
 10064392	  20.99257	       -85	         115	            0	                 0	          0	
 10064442	  21.05409	       -84	         116	            0	                 0	          0	
 10064492	  21.38592	       -84	         116	            0	                 0	          0	
 10064542	  21.38157	       -85	         116	            0	                 0	          0	
 10064592	   21.4768	       -84	         116	            0	                 0	          0	
 10064642	  21.29856	       -84	         115	            0	                 0	          0	
 10064692	  21.04103	       -85	         115	            0	                 0	          0	
 10064742	  21.38518	       -84	         118	            0	                 0	          0	
 10064792	  21.54589	       -84	         118	            0	                 0	          0	
 10064842	  21.27681	       -85	         115	            0	                 0	          0	
 10064892	  21.33677	       -84	         114	            0	                 0	          0	
 10064942	  21.19561	       -84	         113	            0	                 0	          0	
 10064992	   20.7542	       -84	         112	            0	                 0	          0	
 10065042	  20.96747	       -83	         113	            0	                 0	          0	
 10065092	  21.43547	       -84	         116	            0	                 0	          0	
 10065142	  21.34447	       -85	         117	            0	                 0	          0	
 10065192	  21.24907	       -85	         116	            0	                 0	          0	
 10065242	  21.24592	       -85	         115	            0	                 0	          0	
 10065292	  21.14293	       -86	         116	            0	                 0	          0	
 10065342	  21.29316	       -85	         117	            0	                 0	          0	
 10065392	  21.24877	       -84	         115	            0	                 0	          0	
 10065442	  21.15205	       -85	         114	            0	                 0	          0	
 10065492	  21.00494	       -85	         115	            0	                 0	          0	
 10065542	  20.96398	       -83	         116	            0	                 0	          0	
 10065592	  21.24222	       -84	         116	            0	                 0	          0	
 10065642	  21.23687	       -84	         115	            0	                 0	          0	
 10065692	  21.35425	       -84	         115	            0	                 0	          0	
 10065742	  21.54215	       -84	         118	            0	                 0	          0	
 10065792	  21.43125	       -84	         118	            0	                 0	          0	
 10065842	  21.27319	       -85	         115	            0	                 0	          0	
 10065892	  21.35221	       -84	         115	            0	                 0	          0	
 10065942	   21.3187	       -84	         114	            0	                 0	          0	
 10065992	  21.14385	       -83	         113	            0	                 0	          0	
 10066042	  21.14585	       -84	         115	            0	                 0	          0	
 10066092	  20.68575	       -85	         112	            0	                 0	          0	
 10066142	  20.67578	       -85	         113	            0	                 0	          0	
 10066192	  20.83959	       -85	         115	            0	                 0	          0	
 10066242	  20.85707	       -84	         114	            0	                 0	          0	
 10066292	  21.31342	       -85	         116	            0	                 0	          0	
 10066342	  21.49346	       -84	         116	            0	                 0	          0	
 10066392	  21.02544	       -84	         112	            0	                 0	          0	
 10066442	  20.80352	       -83	         112	            0	                 0	          0	
 10066492	  21.37627	       -83	         119	            0	                 0	          0	
 10066542	  21.22393	       -83	         118	            0	                 0	          0	
 10066592	  20.82989	       -84	         114	            0	                 0	          0	
 10066642	  20.60535	       -84	         113	            0	                 0	          0	
 10066692	  20.58338	       -83	         112	            0	                 0	          0	
 10066742	  20.91853	       -84	         115	            0	                 0	          0	
 10066792	  21.14501	       -84	         115	            0	                 0	          0	
 10066842	  21.01882	       -85	         114	            0	                 0	          0	
 10066892	  21.10715	       -85	         116	            0	                 0	          0	
 10066942	  20.95481	       -84	         116	            0	                 0	          0	
 10066992	  20.99907	       -83	         116	            0	                 0	          0	
 10067042	  20.93156	       -83	         115	            0	                 0	          0	
 10067092	  21.34483	       -83	         115	            0	                 0	          0	
 10067142	  21.86588	       -84	         118	            0	                 0	          0	
 10067192	  21.66135	       -85	         116	            0	                 0	          0	
 10067242	  21.88557	       -85	         117	            0	                 0	          0	
 10067292	  21.74644	       -84	         118	            0	                 0	          0	
 10067342	  21.27926	       -84	         116	            0	                 0	          0	
 10067392	  20.96013	       -84	         114	            0	                 0	          0	
 10067442	  21.26619	       -84	         115	            0	                 0	          0	
 10067492	  21.32399	       -83	         117	            0	                 0	          0	
 10067542	  21.18571	       -84	         118	            0	                 0	          0	
 10067592	  21.37841	       -85	         118	            0	                 0	          0	
 10067642	  21.34803	       -84	         117	            0	                 0	          0	
 10067692	  21.56127	       -84	         117	            0	                 0	          0	
 10067742	  21.22819	       -84	         116	            0	                 0	          0	
 10067792	   20.7004	       -83	         114	            0	                 0	          0	
 10067842	  20.54663	       -83	         114	            0	                 0	          0	
 10067892	  21.12681	       -83	         116	            0	                 0	          0	
 10067942	  21.44783	       -84	         117	            0	                 0	          0	
