PiuTimeStamp	Irrigation	Power Mode	AblTime1	Power1	Impedance1	DistalTemperature1	ProximalTemperature1	
      9631430	         -1	          0	       0	     0	       171	                30	                   0	
      9631530	         -1	          0	     100	     4	       171	                30	                   0	
      9631630	         -1	          0	     200	     7	       170	                30	                   0	
      9631730	         -1	          0	     300	     8	       170	                30	                   0	
      9631830	         -1	          0	     400	     9	       170	                30	                   0	
      9631930	         -1	          0	     500	     9	       169	                31	                   0	
      9632030	         -1	          0	     600	    11	       169	                31	                   0	
      9632130	         -1	          0	     700	    12	       168	                32	                   0	
      9632230	         -1	          0	     800	    12	       168	                32	                   0	
      9632330	         -1	          0	     900	    12	       168	                33	                   0	
      9632430	         -1	          0	    1000	    13	       167	                34	                   0	
      9632530	         -1	          0	    1100	    12	       167	                34	                   0	
      9632630	         -1	          0	    1200	    13	       166	                35	                   0	
      9632730	         -1	          0	    1300	    13	       166	                36	                   0	
      9632830	         -1	          0	    1400	    13	       166	                36	                   0	
      9632930	         -1	          0	    1500	    14	       166	                37	                   0	
      9633030	         -1	          0	    1600	    13	       166	                37	                   0	
      9633130	         -1	          0	    1700	    14	       166	                38	                   0	
      9633230	         -1	          0	    1800	    14	       166	                39	                   0	
      9633330	         -1	          0	    1900	    14	       165	                39	                   0	
      9633430	         -1	          0	    2000	    14	       165	                40	                   0	
      9633530	         -1	          0	    2100	    14	       165	                40	                   0	
      9633630	         -1	          0	    2200	    14	       165	                40	                   0	
      9633730	         -1	          0	    2300	    14	       165	                41	                   0	
      9633830	         -1	          0	    2400	    14	       164	                41	                   0	
      9633930	         -1	          0	    2500	    15	       165	                42	                   0	
      9634029	         -1	          0	    2600	    15	       164	                42	                   0	
      9634130	         -1	          0	    2700	    15	       165	                42	                   0	
      9634229	         -1	          0	    2800	    15	       164	                43	                   0	
      9634329	         -1	          0	    2900	    15	       164	                43	                   0	
      9634429	         -1	          0	    3000	    15	       164	                43	                   0	
      9634529	         -1	          0	    3100	    15	       164	                44	                   0	
      9634629	         -1	          0	    3200	    15	       163	                44	                   0	
      9634729	         -1	          0	    3300	    15	       164	                44	                   0	
      9634829	         -1	          0	    3400	    16	       164	                45	                   0	
      9634929	         -1	          0	    3500	    16	       163	                45	                   0	
      9635029	         -1	          0	    3600	    15	       163	                45	                   0	
      9635129	         -1	          0	    3700	    16	       163	                45	                   0	
      9635229	         -1	          0	    3800	    16	       163	                46	                   0	
      9635329	         -1	          0	    3900	    16	       163	                46	                   0	
      9635429	         -1	          0	    4000	    16	       162	                46	                   0	
      9635529	         -1	          0	    4100	    16	       163	                46	                   0	
      9635629	         -1	          0	    4200	    17	       163	                46	                   0	
      9635729	         -1	          0	    4300	    16	       162	                47	                   0	
      9635829	         -1	          0	    4400	    16	       162	                47	                   0	
      9635929	         -1	          0	    4500	    17	       162	                47	                   0	
